student_id,grade,state_code,state_name,city_tier,subscription_type,gender,age_group,enrollment_cohort,is_jee_aspirant,is_neet_aspirant
STU001229,Grade 12,DL,Delhi,Tier 2,Basic,Other,16-18,2023-12,False,True
STU001230,Grade 9,MH,Maharashtra,Tier 3,Free,Female,14-15,2023-12,False,False
STU001231,Grade 10,UP,Uttar Pradesh,Tier 2,Premium,Female,14-15,2023-09,False,False
STU001232,Grade 11,BR,Bihar,Tier 3,Basic,Female,16-18,2023-01,True,False
STU001233,Grade 9,TN,Tamil Nadu,Tier 2,Premium,Female,14-15,2023-06,False,False
STU001234,Grade 12,KA,Karnataka,Tier 1,Premium,Female,16-18,2023-09,False,False
STU001235,Grade 12,WB,West Bengal,Tier 2,Free,Female,16-18,2023-08,True,True
STU001236,Grade 9,RJ,Rajasthan,Tier 1,Premium,Female,14-15,2023-02,False,False
STU001237,Grade 11,GJ,Gujarat,Tier 1,Free,Male,16-18,2023-05,True,False
STU001238,Grade 11,MP,Madhya Pradesh,Tier 2,Free,Male,16-18,2023-12,True,False
STU001239,Grade 9,DL,Delhi,Tier 2,Basic,Female,14-15,2023-02,False,False
STU001240,Grade 12,MH,Maharashtra,Tier 2,Premium,Male,16-18,2023-02,False,False
STU001241,Grade 9,UP,Uttar Pradesh,Tier 3,Free,Female,14-15,2023-10,False,False
STU001242,Grade 11,BR,Bihar,Tier 2,Premium,Female,16-18,2023-01,False,True
STU001243,Grade 9,TN,Tamil Nadu,Tier 2,Basic,Female,14-15,2023-05,False,False
STU001244,Grade 9,KA,Karnataka,Tier 2,Basic,Female,14-15,2023-06,False,False
STU001245,Grade 9,WB,West Bengal,Tier 2,Basic,Other,14-15,2023-05,False,False
STU001246,Grade 10,RJ,Rajasthan,Tier 2,Free,Male,14-15,2023-07,False,False
STU001247,Grade 11,GJ,Gujarat,Tier 2,Basic,Female,16-18,2023-04,False,False
STU001248,Grade 11,MP,Madhya Pradesh,Tier 1,Free,Female,16-18,2023-06,False,False
STU001249,Grade 9,DL,Delhi,Tier 2,Free,Female,14-15,2023-11,False,False
STU001250,Grade 10,MH,Maharashtra,Tier 2,Premium,Male,14-15,2023-11,False,False
STU001251,Grade 9,UP,Uttar Pradesh,Tier 2,Free,Female,14-15,2023-04,False,False
STU001252,Grade 9,BR,Bihar,Tier 3,Free,Male,14-15,2023-05,False,False
STU001253,Grade 11,TN,Tamil Nadu,Tier 3,Free,Female,16-18,2023-03,True,False
STU001254,Grade 11,KA,Karnataka,Tier 3,Free,Male,16-18,2023-11,True,False
STU001255,Grade 12,WB,West Bengal,Tier 2,Free,Male,16-18,2023-01,True,False
STU001256,Grade 9,RJ,Rajasthan,Tier 2,Free,Male,14-15,2023-06,False,False
STU001257,Grade 11,GJ,Gujarat,Tier 2,Free,Female,16-18,2023-04,False,False
STU001258,Grade 12,MP,Madhya Pradesh,Tier 2,Free,Male,16-18,2023-01,True,False
STU001259,Grade 11,DL,Delhi,Tier 1,Premium,Female,16-18,2023-04,True,True
STU001260,Grade 11,MH,Maharashtra,Tier 2,Free,Female,16-18,2023-09,True,True
STU001261,Grade 12,UP,Uttar Pradesh,Tier 1,Premium,Male,16-18,2023-07,True,False
STU001262,Grade 10,BR,Bihar,Tier 2,Basic,Female,14-15,2023-02,False,False
STU001263,Grade 9,TN,Tamil Nadu,Tier 2,Free,Female,14-15,2023-09,False,False
STU001264,Grade 11,KA,Karnataka,Tier 2,Free,Male,16-18,2023-04,True,True
STU001265,Grade 11,WB,West Bengal,Tier 2,Basic,Male,16-18,2023-10,True,False
STU001266,Grade 11,RJ,Rajasthan,Tier 3,Premium,Male,16-18,2023-10,True,False
STU001267,Grade 12,GJ,Gujarat,Tier 3,Free,Female,16-18,2023-06,False,True
STU001268,Grade 11,MP,Madhya Pradesh,Tier 2,Free,Male,16-18,2023-02,False,False
STU001269,Grade 12,DL,Delhi,Tier 1,Basic,Male,16-18,2023-09,True,False
STU001270,Grade 10,MH,Maharashtra,Tier 2,Premium,Female,14-15,2023-05,False,False
STU001271,Grade 12,UP,Uttar Pradesh,Tier 3,Premium,Female,16-18,2023-06,True,False
STU001272,Grade 11,BR,Bihar,Tier 2,Basic,Male,16-18,2023-05,True,True
STU001273,Grade 12,TN,Tamil Nadu,Tier 1,Free,Female,16-18,2023-03,True,False
STU001274,Grade 12,KA,Karnataka,Tier 3,Premium,Male,16-18,2023-11,True,True
STU001275,Grade 9,WB,West Bengal,Tier 2,Premium,Male,14-15,2023-09,False,False
STU001276,Grade 10,RJ,Rajasthan,Tier 3,Premium,Female,14-15,2023-05,False,False
STU001277,Grade 11,GJ,Gujarat,Tier 1,Free,Female,16-18,2023-10,True,False
STU001278,Grade 10,MP,Madhya Pradesh,Tier 2,Free,Male,14-15,2023-06,False,False
STU001279,Grade 12,DL,Delhi,Tier 1,Premium,Male,16-18,2023-02,False,True
STU001280,Grade 11,MH,Maharashtra,Tier 2,Basic,Male,16-18,2023-08,False,False
STU001281,Grade 10,UP,Uttar Pradesh,Tier 2,Basic,Male,14-15,2023-05,False,False
STU001282,Grade 11,BR,Bihar,Tier 3,Free,Female,16-18,2023-03,True,False
STU001283,Grade 9,TN,Tamil Nadu,Tier 2,Free,Male,14-15,2023-08,False,False
STU001284,Grade 11,KA,Karnataka,Tier 3,Premium,Male,16-18,2023-03,False,False
STU001285,Grade 11,WB,West Bengal,Tier 3,Free,Female,16-18,2023-09,True,False
STU001286,Grade 11,RJ,Rajasthan,Tier 2,Free,Female,16-18,2023-04,True,False
STU001287,Grade 12,GJ,Gujarat,Tier 2,Premium,Male,16-18,2023-02,False,True
STU001288,Grade 11,MP,Madhya Pradesh,Tier 3,Basic,Male,16-18,2023-03,True,False
STU001289,Grade 11,DL,Delhi,Tier 3,Premium,Male,16-18,2023-10,True,True
STU001290,Grade 10,MH,Maharashtra,Tier 2,Basic,Female,14-15,2023-05,False,False
STU001291,Grade 12,UP,Uttar Pradesh,Tier 1,Free,Female,16-18,2023-03,True,False
STU001292,Grade 12,BR,Bihar,Tier 1,Free,Male,16-18,2023-11,True,False
STU001293,Grade 12,TN,Tamil Nadu,Tier 2,Premium,Male,16-18,2023-08,False,True
STU001294,Grade 9,KA,Karnataka,Tier 1,Basic,Female,14-15,2023-12,False,False
STU001295,Grade 11,WB,West Bengal,Tier 2,Free,Female,16-18,2023-03,False,False
STU001296,Grade 9,RJ,Rajasthan,Tier 3,Basic,Male,14-15,2023-08,False,False
STU001297,Grade 9,GJ,Gujarat,Tier 2,Basic,Female,14-15,2023-07,False,False
STU001298,Grade 11,MP,Madhya Pradesh,Tier 3,Free,Female,16-18,2023-08,False,False
STU001299,Grade 9,DL,Delhi,Tier 3,Free,Female,14-15,2023-02,False,False
STU001300,Grade 10,MH,Maharashtra,Tier 3,Free,Male,14-15,2023-08,False,False
STU001301,Grade 10,UP,Uttar Pradesh,Tier 2,Basic,Female,14-15,2023-07,False,False
STU001302,Grade 12,BR,Bihar,Tier 3,Free,Female,16-18,2023-06,False,False
STU001303,Grade 11,TN,Tamil Nadu,Tier 3,Basic,Male,16-18,2023-09,False,False
STU001304,Grade 10,KA,Karnataka,Tier 2,Basic,Female,14-15,2023-07,False,False
STU001305,Grade 12,WB,West Bengal,Tier 3,Free,Female,16-18,2023-10,False,False
STU001306,Grade 12,RJ,Rajasthan,Tier 2,Basic,Male,16-18,2023-06,True,False
STU001307,Grade 11,GJ,Gujarat,Tier 1,Basic,Male,16-18,2023-07,False,False
STU001308,Grade 12,MP,Madhya Pradesh,Tier 2,Free,Female,16-18,2023-11,True,False
STU001309,Grade 11,DL,Delhi,Tier 2,Free,Female,16-18,2023-12,True,True
STU001310,Grade 11,MH,Maharashtra,Tier 3,Basic,Female,16-18,2023-09,False,True
STU001311,Grade 9,UP,Uttar Pradesh,Tier 1,Basic,Male,14-15,2023-01,False,False
STU001312,Grade 11,BR,Bihar,Tier 2,Free,Male,16-18,2023-04,True,False
STU001313,Grade 9,TN,Tamil Nadu,Tier 1,Premium,Female,14-15,2023-05,False,False
STU001314,Grade 12,KA,Karnataka,Tier 1,Premium,Male,16-18,2023-02,True,False
STU001315,Grade 9,WB,West Bengal,Tier 2,Premium,Male,14-15,2023-11,False,False
STU001316,Grade 11,RJ,Rajasthan,Tier 3,Free,Male,16-18,2023-03,False,True
STU001317,Grade 12,GJ,Gujarat,Tier 2,Free,Other,16-18,2023-04,True,False
STU001318,Grade 12,MP,Madhya Pradesh,Tier 1,Free,Male,16-18,2023-09,False,False
STU001319,Grade 11,DL,Delhi,Tier 2,Basic,Female,16-18,2023-12,False,True
STU001320,Grade 10,MH,Maharashtra,Tier 2,Free,Female,14-15,2023-07,False,False
STU001321,Grade 12,UP,Uttar Pradesh,Tier 3,Basic,Female,16-18,2023-09,True,False
STU001322,Grade 10,BR,Bihar,Tier 1,Basic,Male,14-15,2023-07,False,False
STU001323,Grade 11,TN,Tamil Nadu,Tier 3,Premium,Female,16-18,2023-03,True,False
STU001324,Grade 10,KA,Karnataka,Tier 2,Free,Female,14-15,2023-10,False,False
STU001325,Grade 11,WB,West Bengal,Tier 1,Basic,Male,16-18,2023-02,False,False
STU001326,Grade 9,RJ,Rajasthan,Tier 1,Premium,Male,14-15,2023-12,False,False
STU001327,Grade 11,GJ,Gujarat,Tier 2,Premium,Male,16-18,2023-08,True,True
STU001328,Grade 10,MP,Madhya Pradesh,Tier 3,Premium,Male,14-15,2023-12,False,False
STU001329,Grade 11,DL,Delhi,Tier 2,Basic,Male,16-18,2023-08,True,True
STU001330,Grade 11,MH,Maharashtra,Tier 3,Premium,Male,16-18,2023-01,True,False
STU001331,Grade 12,UP,Uttar Pradesh,Tier 2,Premium,Male,16-18,2023-11,True,False
STU001332,Grade 9,BR,Bihar,Tier 1,Premium,Female,14-15,2023-07,False,False
STU001333,Grade 12,TN,Tamil Nadu,Tier 1,Premium,Male,16-18,2023-07,True,False
STU001334,Grade 12,KA,Karnataka,Tier 1,Premium,Female,16-18,2023-09,True,True
STU001335,Grade 11,WB,West Bengal,Tier 1,Basic,Female,16-18,2023-09,True,True
STU001336,Grade 11,RJ,Rajasthan,Tier 2,Basic,Male,16-18,2023-04,True,True
STU001337,Grade 10,GJ,Gujarat,Tier 2,Basic,Male,14-15,2023-12,False,False
STU001338,Grade 9,MP,Madhya Pradesh,Tier 2,Basic,Female,14-15,2023-09,False,False
STU001339,Grade 11,DL,Delhi,Tier 3,Free,Male,16-18,2023-04,True,True
STU001340,Grade 12,MH,Maharashtra,Tier 2,Basic,Male,16-18,2023-01,False,False
STU001341,Grade 12,UP,Uttar Pradesh,Tier 3,Free,Male,16-18,2023-04,True,False
STU001342,Grade 11,BR,Bihar,Tier 3,Free,Female,16-18,2023-10,False,True
STU001343,Grade 10,TN,Tamil Nadu,Tier 2,Basic,Male,14-15,2023-12,False,False
STU001344,Grade 12,KA,Karnataka,Tier 3,Free,Male,16-18,2023-03,False,True
STU001345,Grade 12,WB,West Bengal,Tier 3,Basic,Male,16-18,2023-01,True,True
STU001346,Grade 9,RJ,Rajasthan,Tier 2,Free,Male,14-15,2023-09,False,False
STU001347,Grade 9,GJ,Gujarat,Tier 2,Premium,Male,14-15,2023-02,False,False
STU001348,Grade 11,MP,Madhya Pradesh,Tier 2,Free,Male,16-18,2023-06,False,False
STU001349,Grade 10,DL,Delhi,Tier 2,Free,Male,14-15,2023-01,False,False
STU001350,Grade 11,MH,Maharashtra,Tier 2,Basic,Female,16-18,2023-05,False,True
STU001351,Grade 12,UP,Uttar Pradesh,Tier 1,Premium,Female,16-18,2023-06,False,True
STU001352,Grade 11,BR,Bihar,Tier 3,Free,Female,16-18,2023-02,True,False
STU001353,Grade 9,TN,Tamil Nadu,Tier 3,Free,Female,14-15,2023-07,False,False
STU001354,Grade 12,KA,Karnataka,Tier 2,Premium,Male,16-18,2023-10,True,True
STU001355,Grade 12,WB,West Bengal,Tier 2,Premium,Male,16-18,2023-04,True,True
STU001356,Grade 10,RJ,Rajasthan,Tier 3,Free,Female,14-15,2023-10,False,False
STU001357,Grade 10,GJ,Gujarat,Tier 3,Free,Male,14-15,2023-04,False,False
STU001358,Grade 10,MP,Madhya Pradesh,Tier 2,Basic,Male,14-15,2023-12,False,False
STU001359,Grade 11,DL,Delhi,Tier 3,Premium,Male,16-18,2023-05,True,True
STU001360,Grade 11,MH,Maharashtra,Tier 2,Free,Female,16-18,2023-09,False,True
STU001361,Grade 9,UP,Uttar Pradesh,Tier 2,Premium,Male,14-15,2023-10,False,False
STU001362,Grade 11,BR,Bihar,Tier 3,Free,Female,16-18,2023-05,True,False
STU001363,Grade 12,TN,Tamil Nadu,Tier 1,Premium,Male,16-18,2023-01,False,True
STU001364,Grade 11,KA,Karnataka,Tier 1,Basic,Male,16-18,2023-12,True,False
STU001365,Grade 12,WB,West Bengal,Tier 1,Basic,Female,16-18,2023-12,True,True
STU001366,Grade 10,RJ,Rajasthan,Tier 3,Free,Female,14-15,2023-01,False,False
STU001367,Grade 12,GJ,Gujarat,Tier 1,Basic,Female,16-18,2023-01,True,True
STU001368,Grade 12,MP,Madhya Pradesh,Tier 3,Free,Male,16-18,2023-09,False,False
STU001369,Grade 10,DL,Delhi,Tier 2,Premium,Male,14-15,2023-05,False,False
STU001370,Grade 11,MH,Maharashtra,Tier 2,Basic,Male,16-18,2023-06,True,False
STU001371,Grade 10,UP,Uttar Pradesh,Tier 1,Free,Male,14-15,2023-01,False,False
STU001372,Grade 10,BR,Bihar,Tier 2,Basic,Male,14-15,2023-10,False,False
STU001373,Grade 11,TN,Tamil Nadu,Tier 2,Free,Female,16-18,2023-12,False,False
STU001374,Grade 12,KA,Karnataka,Tier 2,Premium,Female,16-18,2023-10,False,False
STU001375,Grade 12,WB,West Bengal,Tier 1,Premium,Male,16-18,2023-07,False,True
STU001376,Grade 10,RJ,Rajasthan,Tier 2,Premium,Male,14-15,2023-07,False,False
STU001377,Grade 12,GJ,Gujarat,Tier 2,Premium,Male,16-18,2023-12,False,False
STU001378,Grade 12,MP,Madhya Pradesh,Tier 1,Basic,Female,16-18,2023-09,True,False
STU001379,Grade 10,DL,Delhi,Tier 1,Basic,Female,14-15,2023-03,False,False
STU001380,Grade 11,MH,Maharashtra,Tier 1,Free,Other,16-18,2023-10,False,False
STU001381,Grade 9,UP,Uttar Pradesh,Tier 1,Basic,Female,14-15,2023-05,False,False
STU001382,Grade 12,BR,Bihar,Tier 3,Free,Female,16-18,2023-09,True,False
STU001383,Grade 11,TN,Tamil Nadu,Tier 1,Basic,Female,16-18,2023-04,True,True
STU001384,Grade 10,KA,Karnataka,Tier 3,Basic,Female,14-15,2023-04,False,False
STU001385,Grade 12,WB,West Bengal,Tier 1,Basic,Male,16-18,2023-03,False,True
STU001386,Grade 11,RJ,Rajasthan,Tier 3,Free,Female,16-18,2023-04,True,False
STU001387,Grade 9,GJ,Gujarat,Tier 3,Premium,Female,14-15,2023-04,False,False
STU001388,Grade 9,MP,Madhya Pradesh,Tier 3,Free,Female,14-15,2023-12,False,False
STU001389,Grade 12,DL,Delhi,Tier 2,Free,Male,16-18,2023-10,True,False
STU001390,Grade 9,MH,Maharashtra,Tier 3,Premium,Male,14-15,2023-12,False,False
STU001391,Grade 9,UP,Uttar Pradesh,Tier 3,Free,Other,14-15,2023-04,False,False
STU001392,Grade 10,BR,Bihar,Tier 2,Free,Male,14-15,2023-09,False,False
STU001393,Grade 9,TN,Tamil Nadu,Tier 2,Free,Male,14-15,2023-11,False,False
STU001394,Grade 10,KA,Karnataka,Tier 1,Basic,Female,14-15,2023-08,False,False
STU001395,Grade 11,WB,West Bengal,Tier 2,Basic,Female,16-18,2023-02,True,False
STU001396,Grade 12,RJ,Rajasthan,Tier 3,Free,Male,16-18,2023-08,True,True
STU001397,Grade 11,GJ,Gujarat,Tier 3,Free,Male,16-18,2023-10,False,True
STU001398,Grade 12,MP,Madhya Pradesh,Tier 2,Basic,Male,16-18,2023-02,False,True
STU001399,Grade 9,DL,Delhi,Tier 2,Basic,Male,14-15,2023-03,False,False
STU001400,Grade 11,MH,Maharashtra,Tier 1,Basic,Female,16-18,2023-09,True,False
STU001401,Grade 11,UP,Uttar Pradesh,Tier 3,Basic,Male,16-18,2023-10,True,False
STU001402,Grade 11,BR,Bihar,Tier 3,Free,Female,16-18,2023-10,True,True
STU001403,Grade 11,TN,Tamil Nadu,Tier 3,Premium,Male,16-18,2023-09,False,True
STU001404,Grade 10,KA,Karnataka,Tier 1,Free,Male,14-15,2023-02,False,False
STU001405,Grade 9,WB,West Bengal,Tier 2,Premium,Male,14-15,2023-07,False,False
STU001406,Grade 11,RJ,Rajasthan,Tier 2,Basic,Male,16-18,2023-11,False,False
STU001407,Grade 11,GJ,Gujarat,Tier 1,Premium,Male,16-18,2023-11,True,True
STU001408,Grade 12,MP,Madhya Pradesh,Tier 1,Basic,Female,16-18,2023-05,False,False
STU001409,Grade 11,DL,Delhi,Tier 1,Premium,Male,16-18,2023-09,True,False
STU001410,Grade 12,MH,Maharashtra,Tier 1,Basic,Female,16-18,2023-12,False,True
STU001411,Grade 11,UP,Uttar Pradesh,Tier 1,Basic,Male,16-18,2023-12,True,True
STU001412,Grade 10,BR,Bihar,Tier 1,Basic,Female,14-15,2023-07,False,False
STU001413,Grade 12,TN,Tamil Nadu,Tier 3,Basic,Male,16-18,2023-11,True,False
STU001414,Grade 11,KA,Karnataka,Tier 3,Premium,Male,16-18,2023-10,True,True
STU001415,Grade 12,WB,West Bengal,Tier 3,Free,Female,16-18,2023-12,True,True
STU001416,Grade 11,RJ,Rajasthan,Tier 2,Free,Male,16-18,2023-07,False,False
STU001417,Grade 12,GJ,Gujarat,Tier 2,Premium,Male,16-18,2023-06,True,False
STU001418,Grade 9,MP,Madhya Pradesh,Tier 3,Premium,Male,14-15,2023-11,False,False
STU001419,Grade 12,DL,Delhi,Tier 2,Premium,Female,16-18,2023-03,True,True
STU001420,Grade 9,MH,Maharashtra,Tier 2,Basic,Other,14-15,2023-12,False,False
STU001421,Grade 9,UP,Uttar Pradesh,Tier 3,Free,Female,14-15,2023-08,False,False
STU001422,Grade 12,BR,Bihar,Tier 2,Premium,Male,16-18,2023-03,True,False
STU001423,Grade 11,TN,Tamil Nadu,Tier 2,Basic,Male,16-18,2023-06,True,False
STU001424,Grade 10,KA,Karnataka,Tier 1,Basic,Female,14-15,2023-12,False,False
STU001425,Grade 12,WB,West Bengal,Tier 2,Basic,Male,16-18,2023-07,True,False
STU001426,Grade 12,RJ,Rajasthan,Tier 3,Premium,Male,16-18,2023-09,False,True
STU001427,Grade 10,GJ,Gujarat,Tier 2,Premium,Female,14-15,2023-06,False,False
STU001428,Grade 12,MP,Madhya Pradesh,Tier 3,Free,Male,16-18,2023-05,True,False
STU001429,Grade 12,DL,Delhi,Tier 2,Basic,Female,16-18,2023-10,False,False
STU001430,Grade 9,MH,Maharashtra,Tier 3,Free,Male,14-15,2023-05,False,False
STU001431,Grade 12,UP,Uttar Pradesh,Tier 2,Basic,Female,16-18,2023-05,True,False
STU001432,Grade 9,BR,Bihar,Tier 1,Premium,Male,14-15,2023-01,False,False
STU001433,Grade 10,TN,Tamil Nadu,Tier 2,Basic,Male,14-15,2023-08,False,False
STU001434,Grade 10,KA,Karnataka,Tier 2,Basic,Male,14-15,2023-09,False,False
STU001435,Grade 11,WB,West Bengal,Tier 2,Free,Female,16-18,2023-08,False,True
STU001436,Grade 9,RJ,Rajasthan,Tier 3,Basic,Male,14-15,2023-08,False,False
STU001437,Grade 11,GJ,Gujarat,Tier 3,Free,Female,16-18,2023-03,True,False
STU001438,Grade 12,MP,Madhya Pradesh,Tier 3,Free,Female,16-18,2023-07,True,True
STU001439,Grade 9,DL,Delhi,Tier 2,Premium,Male,14-15,2023-10,False,False
STU001440,Grade 12,MH,Maharashtra,Tier 2,Free,Female,16-18,2023-04,True,False
STU001441,Grade 11,UP,Uttar Pradesh,Tier 1,Basic,Male,16-18,2023-01,True,True
STU001442,Grade 9,BR,Bihar,Tier 1,Premium,Male,14-15,2023-03,False,False
STU001443,Grade 12,TN,Tamil Nadu,Tier 3,Premium,Male,16-18,2023-06,True,False
STU001444,Grade 12,KA,Karnataka,Tier 1,Free,Male,16-18,2023-11,True,False
STU001445,Grade 9,WB,West Bengal,Tier 1,Premium,Female,14-15,2023-03,False,False
STU001446,Grade 11,RJ,Rajasthan,Tier 2,Free,Female,16-18,2023-11,True,True
STU001447,Grade 11,GJ,Gujarat,Tier 3,Premium,Male,16-18,2023-11,True,False
STU001448,Grade 11,MP,Madhya Pradesh,Tier 2,Free,Male,16-18,2023-01,False,False
STU001449,Grade 9,DL,Delhi,Tier 2,Premium,Female,14-15,2023-02,False,False
STU001450,Grade 9,MH,Maharashtra,Tier 2,Free,Female,14-15,2023-11,False,False
STU001451,Grade 12,UP,Uttar Pradesh,Tier 3,Basic,Female,16-18,2023-10,False,True
STU001452,Grade 12,BR,Bihar,Tier 3,Premium,Male,16-18,2023-08,False,True
STU001453,Grade 10,TN,Tamil Nadu,Tier 2,Basic,Male,14-15,2023-01,False,False
STU001454,Grade 11,KA,Karnataka,Tier 2,Free,Female,16-18,2023-02,False,False
STU001455,Grade 12,WB,West Bengal,Tier 2,Basic,Male,16-18,2023-07,True,False
STU001456,Grade 9,RJ,Rajasthan,Tier 2,Free,Other,14-15,2023-07,False,False
STU001457,Grade 11,GJ,Gujarat,Tier 2,Free,Male,16-18,2023-07,True,True
STU001458,Grade 12,MP,Madhya Pradesh,Tier 1,Free,Female,16-18,2023-11,False,False
STU001459,Grade 9,DL,Delhi,Tier 2,Premium,Female,14-15,2023-09,False,False
STU001460,Grade 12,MH,Maharashtra,Tier 2,Free,Male,16-18,2023-07,True,False
STU001461,Grade 12,UP,Uttar Pradesh,Tier 2,Basic,Female,16-18,2023-09,True,False
STU001462,Grade 9,BR,Bihar,Tier 1,Basic,Male,14-15,2023-04,False,False
STU001463,Grade 9,TN,Tamil Nadu,Tier 3,Premium,Other,14-15,2023-03,False,False
STU001464,Grade 11,KA,Karnataka,Tier 3,Basic,Other,16-18,2023-09,True,False
STU001465,Grade 11,WB,West Bengal,Tier 3,Free,Female,16-18,2023-03,True,False
STU001466,Grade 9,RJ,Rajasthan,Tier 2,Free,Other,14-15,2023-05,False,False
STU001467,Grade 12,GJ,Gujarat,Tier 3,Basic,Female,16-18,2023-05,True,True
STU001468,Grade 11,MP,Madhya Pradesh,Tier 2,Basic,Male,16-18,2023-04,False,False
STU001469,Grade 12,DL,Delhi,Tier 2,Basic,Male,16-18,2023-07,False,True
STU001470,Grade 10,MH,Maharashtra,Tier 2,Basic,Female,14-15,2023-05,False,False
STU001471,Grade 9,UP,Uttar Pradesh,Tier 2,Premium,Female,14-15,2023-08,False,False
STU001472,Grade 9,BR,Bihar,Tier 2,Basic,Male,14-15,2023-01,False,False
STU001473,Grade 11,TN,Tamil Nadu,Tier 1,Basic,Male,16-18,2023-11,True,True
STU001474,Grade 11,KA,Karnataka,Tier 1,Premium,Male,16-18,2023-03,False,True
STU001475,Grade 11,WB,West Bengal,Tier 2,Free,Female,16-18,2023-09,True,False
STU001476,Grade 12,RJ,Rajasthan,Tier 2,Free,Male,16-18,2023-05,True,False
STU001477,Grade 11,GJ,Gujarat,Tier 3,Basic,Male,16-18,2023-08,True,False
STU001478,Grade 12,MP,Madhya Pradesh,Tier 3,Basic,Female,16-18,2023-04,False,True
STU001479,Grade 11,DL,Delhi,Tier 2,Basic,Male,16-18,2023-02,False,False
STU001480,Grade 12,MH,Maharashtra,Tier 2,Basic,Female,16-18,2023-12,False,False
STU001481,Grade 12,UP,Uttar Pradesh,Tier 3,Premium,Male,16-18,2023-11,True,True
STU001482,Grade 12,BR,Bihar,Tier 2,Free,Male,16-18,2023-09,False,True
STU001483,Grade 9,TN,Tamil Nadu,Tier 2,Basic,Female,14-15,2023-01,False,False
STU001484,Grade 11,KA,Karnataka,Tier 2,Basic,Female,16-18,2023-05,True,False
STU001485,Grade 12,WB,West Bengal,Tier 3,Free,Female,16-18,2023-12,True,True
STU001486,Grade 12,RJ,Rajasthan,Tier 1,Premium,Male,16-18,2023-04,True,False
STU001487,Grade 11,GJ,Gujarat,Tier 1,Premium,Female,16-18,2023-08,False,True
STU001488,Grade 10,MP,Madhya Pradesh,Tier 2,Free,Female,14-15,2023-02,False,False
STU001489,Grade 9,DL,Delhi,Tier 2,Premium,Male,14-15,2023-12,False,False
STU001490,Grade 10,MH,Maharashtra,Tier 2,Premium,Female,14-15,2023-08,False,False
STU001491,Grade 11,UP,Uttar Pradesh,Tier 2,Basic,Male,16-18,2023-10,False,True
STU001492,Grade 9,BR,Bihar,Tier 2,Premium,Female,14-15,2023-12,False,False
STU001493,Grade 9,TN,Tamil Nadu,Tier 2,Free,Male,14-15,2023-04,False,False
STU001494,Grade 11,KA,Karnataka,Tier 1,Premium,Male,16-18,2023-09,False,False
STU001495,Grade 12,WB,West Bengal,Tier 3,Free,Male,16-18,2023-10,False,False
STU001496,Grade 11,RJ,Rajasthan,Tier 1,Free,Female,16-18,2023-02,False,True
STU001497,Grade 9,GJ,Gujarat,Tier 2,Free,Male,14-15,2023-08,False,False
STU001498,Grade 9,MP,Madhya Pradesh,Tier 3,Basic,Female,14-15,2023-12,False,False
STU001499,Grade 10,DL,Delhi,Tier 2,Basic,Female,14-15,2023-11,False,False
STU001500,Grade 11,MH,Maharashtra,Tier 1,Premium,Female,16-18,2023-11,False,True
STU001501,Grade 10,UP,Uttar Pradesh,Tier 2,Premium,Male,14-15,2023-01,False,False
STU001502,Grade 11,BR,Bihar,Tier 1,Free,Male,16-18,2023-09,True,False
STU001503,Grade 11,TN,Tamil Nadu,Tier 2,Free,Other,16-18,2023-02,True,False
STU001504,Grade 10,KA,Karnataka,Tier 1,Basic,Female,14-15,2023-10,False,False
STU001505,Grade 11,WB,West Bengal,Tier 2,Free,Male,16-18,2023-11,True,False
STU001506,Grade 10,RJ,Rajasthan,Tier 2,Basic,Male,14-15,2023-04,False,False
STU001507,Grade 9,GJ,Gujarat,Tier 3,Free,Female,14-15,2023-08,False,False
STU001508,Grade 12,MP,Madhya Pradesh,Tier 1,Premium,Male,16-18,2023-12,True,False
STU001509,Grade 11,DL,Delhi,Tier 2,Basic,Male,16-18,2023-09,True,False
STU001510,Grade 9,MH,Maharashtra,Tier 3,Free,Male,14-15,2023-01,False,False
STU001511,Grade 11,UP,Uttar Pradesh,Tier 1,Premium,Male,16-18,2023-03,False,False
STU001512,Grade 11,BR,Bihar,Tier 3,Basic,Female,16-18,2023-01,True,True
STU001513,Grade 9,TN,Tamil Nadu,Tier 2,Free,Male,14-15,2023-05,False,False
STU001514,Grade 11,KA,Karnataka,Tier 1,Basic,Male,16-18,2023-09,False,False
STU001515,Grade 12,WB,West Bengal,Tier 1,Premium,Female,16-18,2023-06,True,False
STU001516,Grade 9,RJ,Rajasthan,Tier 3,Free,Male,14-15,2023-05,False,False
STU001517,Grade 11,GJ,Gujarat,Tier 1,Premium,Female,16-18,2023-09,True,False
STU001518,Grade 12,MP,Madhya Pradesh,Tier 2,Premium,Female,16-18,2023-11,False,True
STU001519,Grade 12,DL,Delhi,Tier 3,Basic,Female,16-18,2023-01,True,True
