course_id,week_start_date,city_tier,enrolled_students,active_students,new_enrollments,total_sessions,total_watch_mins,videos_watched,quizzes_submitted,avg_engagement_score,dropouts_this_week
CH01,2024-07-22,Tier 1,958,579,68,1464,51900,2123,567,68.9,4
CH01,2024-07-22,Tier 2,861,407,54,1880,34527,1356,717,63.3,6
CH01,2024-07-22,Tier 3,540,375,16,1417,19272,1271,756,38.9,5
CH01,2024-07-29,Tier 1,950,654,38,3159,46759,1209,1454,68.3,11
CH01,2024-07-29,Tier 2,752,521,58,1528,39254,1733,906,55.1,3
CH01,2024-07-29,Tier 3,662,295,36,1071,25925,657,485,39.0,2
CH01,2024-08-05,Tier 1,807,487,48,1648,57991,1798,760,79.6,4
CH01,2024-08-05,Tier 2,742,455,48,1186,27602,1458,508,72.5,3
CH01,2024-08-05,Tier 3,466,221,30,682,14644,532,236,53.1,2
CH01,2024-08-12,Tier 1,868,511,52,2273,25080,1717,980,85.0,8
CH01,2024-08-12,Tier 2,607,244,31,611,12144,751,200,81.7,6
CH01,2024-08-12,Tier 3,484,234,13,984,10930,718,554,59.1,1
CH01,2024-08-19,Tier 1,916,543,55,2252,60964,2066,1243,101.6,9
CH01,2024-08-19,Tier 2,631,367,23,1520,30146,1395,756,84.9,3
CH01,2024-08-19,Tier 3,552,337,27,1457,34494,937,851,38.7,4
CH01,2024-08-26,Tier 1,932,589,54,1887,88317,902,785,60.0,4
CH01,2024-08-26,Tier 2,748,488,45,2238,51303,1480,764,59.2,2
CH01,2024-08-26,Tier 3,508,340,31,1102,24563,1282,642,58.8,1
CH01,2024-09-02,Tier 1,876,381,31,1303,28020,1351,505,79.5,7
CH01,2024-09-02,Tier 2,709,346,22,1114,41715,663,491,57.0,6
CH01,2024-09-02,Tier 3,526,293,28,957,17060,876,521,59.8,2
CH01,2024-09-09,Tier 1,736,311,16,1534,41222,1139,561,54.6,8
CH01,2024-09-09,Tier 2,623,431,38,1905,40042,1362,596,64.4,4
CH01,2024-09-09,Tier 3,424,204,19,580,22070,545,295,40.5,1
CH01,2024-09-16,Tier 1,788,542,37,2244,38312,838,887,56.6,4
CH01,2024-09-16,Tier 2,568,265,37,1222,38283,482,409,56.7,4
CH01,2024-09-16,Tier 3,469,276,17,1122,36771,586,641,41.0,4
CH01,2024-09-23,Tier 1,801,388,35,1139,55797,849,523,55.1,8
CH01,2024-09-23,Tier 2,736,329,26,1435,29292,989,652,42.9,5
CH01,2024-09-23,Tier 3,471,271,37,901,38990,832,454,50.9,1
CH01,2024-09-30,Tier 1,721,415,39,2060,31943,1446,818,51.6,8
CH01,2024-09-30,Tier 2,630,297,35,1428,29473,1045,677,75.6,6
CH01,2024-09-30,Tier 3,488,203,25,753,20919,527,442,39.0,5
CH01,2024-10-07,Tier 1,776,447,34,1343,50413,1249,693,51.0,3
CH01,2024-10-07,Tier 2,619,341,22,1395,21493,525,806,67.9,5
CH01,2024-10-07,Tier 3,461,241,36,1169,26437,815,641,55.8,2
CH01,2024-10-14,Tier 1,920,384,47,1040,50819,1412,571,67.8,6
CH01,2024-10-14,Tier 2,689,403,39,1784,52381,1260,549,63.5,3
CH01,2024-10-14,Tier 3,594,243,44,791,33547,890,266,33.1,7
CH01,2024-10-21,Tier 1,733,414,27,1588,58233,660,515,88.1,3
CH01,2024-10-21,Tier 2,636,388,22,1385,35983,968,417,57.0,6
CH01,2024-10-21,Tier 3,541,277,36,951,12560,857,492,62.6,6
CH01,2024-10-28,Tier 1,838,525,66,1931,30747,1066,739,86.8,6
CH01,2024-10-28,Tier 2,604,287,45,1337,32750,909,641,72.7,3
CH01,2024-10-28,Tier 3,447,299,23,1036,20395,674,506,31.6,2
CH01,2024-11-04,Tier 1,916,484,72,1408,33961,1217,674,57.3,7
CH01,2024-11-04,Tier 2,729,377,45,1336,32798,1037,743,61.8,8
CH01,2024-11-04,Tier 3,676,443,39,1700,65162,975,745,48.1,6
CH01,2024-11-11,Tier 1,967,612,59,2132,66499,2283,1228,61.9,8
CH01,2024-11-11,Tier 2,757,472,21,2187,48027,1698,1226,77.6,8
CH01,2024-11-11,Tier 3,649,303,24,990,18367,1097,383,54.5,4
CH01,2024-11-18,Tier 1,866,474,55,2195,68789,1625,1117,66.9,7
CH01,2024-11-18,Tier 2,922,636,26,1601,73351,1209,689,50.3,10
CH01,2024-11-18,Tier 3,591,259,36,1059,35763,871,374,48.4,3
CH01,2024-11-25,Tier 1,1044,564,44,1755,56093,1720,890,73.9,9
CH01,2024-11-25,Tier 2,885,495,33,1438,28244,1482,815,73.5,3
CH01,2024-11-25,Tier 3,613,246,36,886,33208,372,303,56.6,2
CH01,2024-12-02,Tier 1,1194,512,43,2279,23975,1143,761,81.8,4
CH01,2024-12-02,Tier 2,963,580,57,2469,55482,1943,912,63.3,7
CH01,2024-12-02,Tier 3,827,426,22,1556,29640,933,816,61.0,2
CH01,2024-12-09,Tier 1,1258,548,38,1595,52302,1340,479,78.1,5
CH01,2024-12-09,Tier 2,903,395,36,1454,39562,766,471,48.8,5
CH01,2024-12-09,Tier 3,687,331,49,1147,43867,1151,439,51.4,3
CH01,2024-12-16,Tier 1,1086,672,71,1933,78293,2010,1118,57.9,12
CH01,2024-12-16,Tier 2,866,526,51,2172,71105,1290,896,56.2,7
CH01,2024-12-16,Tier 3,833,447,65,1590,57647,1779,689,36.8,4
CH01,2024-12-23,Tier 1,1176,747,42,1880,68462,1411,978,92.0,9
CH01,2024-12-23,Tier 2,1055,470,49,1528,54163,734,781,47.5,7
CH01,2024-12-23,Tier 3,730,310,29,988,18434,520,557,46.7,5
CH01,2024-12-30,Tier 1,1186,584,65,1935,60903,1950,1081,74.6,13
CH01,2024-12-30,Tier 2,954,530,38,2588,40832,1203,1222,58.2,11
CH01,2024-12-30,Tier 3,704,311,22,1288,27310,1213,750,42.6,4
CH02,2023-01-02,Tier 1,1385,917,91,3678,82167,3380,1323,75.2,7
CH02,2023-01-02,Tier 2,1029,512,51,2511,69696,1453,1417,71.9,3
CH02,2023-01-02,Tier 3,928,397,37,1465,52487,881,710,33.8,7
CH02,2023-01-09,Tier 1,1296,545,43,2156,30034,1882,737,92.9,14
CH02,2023-01-09,Tier 2,1191,586,94,2891,34102,2286,1133,63.4,9
CH02,2023-01-09,Tier 3,780,383,45,1696,56916,789,812,58.8,3
CH02,2023-01-16,Tier 1,1195,723,84,2588,87407,2409,1472,86.0,11
CH02,2023-01-16,Tier 2,980,613,64,2195,82879,2026,1185,81.0,3
CH02,2023-01-16,Tier 3,759,349,21,924,19488,754,435,54.7,4
CH02,2023-01-23,Tier 1,1177,775,71,2523,94554,2142,1168,49.9,6
CH02,2023-01-23,Tier 2,1121,493,50,1666,39524,1767,996,54.5,4
CH02,2023-01-23,Tier 3,816,365,48,1248,47782,873,543,54.9,5
CH02,2023-01-30,Tier 1,1514,694,65,2509,71305,1136,1110,62.1,5
CH02,2023-01-30,Tier 2,1006,671,25,3008,43573,1380,987,70.6,5
CH02,2023-01-30,Tier 3,845,391,21,1510,32480,1384,552,35.3,3
CH02,2023-02-06,Tier 1,1495,795,86,3024,90098,1821,1661,62.8,12
CH02,2023-02-06,Tier 2,1198,504,61,2009,68156,968,915,70.5,5
CH02,2023-02-06,Tier 3,922,578,46,1717,83874,1402,1000,35.4,10
CH02,2023-02-13,Tier 1,1690,989,104,3607,125203,3561,1563,54.9,8
CH02,2023-02-13,Tier 2,1340,839,38,3434,109932,1892,1246,42.2,12
CH02,2023-02-13,Tier 3,893,361,54,1189,48433,1183,630,33.5,5
CH02,2023-02-20,Tier 1,1645,685,74,3146,60540,2431,1159,58.8,14
CH02,2023-02-20,Tier 2,1366,853,74,3903,115352,1306,2262,46.6,8
CH02,2023-02-20,Tier 3,894,406,46,1391,22808,1280,657,43.1,4
CH02,2023-02-27,Tier 1,1365,894,63,3482,89681,3415,1745,99.9,7
CH02,2023-02-27,Tier 2,1158,749,88,3141,102899,1534,1172,40.8,7
CH02,2023-02-27,Tier 3,975,675,77,2326,100022,1026,1127,53.0,9
CH02,2023-03-06,Tier 1,1644,820,92,3684,98387,2242,2027,73.5,18
CH02,2023-03-06,Tier 2,1429,939,69,3337,85506,1855,1383,56.9,15
CH02,2023-03-06,Tier 3,992,532,33,2196,48385,1794,1000,53.5,8
CH02,2023-03-13,Tier 1,1645,1122,119,2987,57416,2779,1643,84.7,14
CH02,2023-03-13,Tier 2,1334,726,35,2739,85929,2108,1334,76.3,7
CH02,2023-03-13,Tier 3,880,397,55,1948,51626,834,681,56.0,7
CH02,2023-03-20,Tier 1,1766,1130,56,5206,152580,4228,1599,59.4,15
CH02,2023-03-20,Tier 2,1412,701,62,3105,101255,1947,1436,75.6,16
CH02,2023-03-20,Tier 3,1035,550,29,1939,47362,1463,867,40.3,10
CH02,2023-03-27,Tier 1,1550,1074,46,4460,84270,2424,1868,79.4,5
CH02,2023-03-27,Tier 2,1528,995,97,4853,48411,3908,2023,81.7,8
CH02,2023-03-27,Tier 3,980,632,62,2940,79569,1188,1065,38.0,4
CH02,2023-04-03,Tier 1,1359,914,93,3571,70204,1378,1468,76.5,16
CH02,2023-04-03,Tier 2,1251,842,25,2105,96777,3065,975,60.3,9
CH02,2023-04-03,Tier 3,917,604,30,2229,78041,1117,1161,37.9,5
CH02,2023-04-10,Tier 1,1436,965,46,4146,123627,2466,2013,56.4,5
CH02,2023-04-10,Tier 2,1188,797,35,2858,86879,1567,1234,76.1,3
CH02,2023-04-10,Tier 3,840,547,28,1820,27703,1335,864,53.0,9
CH02,2023-04-17,Tier 1,1664,1106,41,4972,91537,3137,1562,68.0,9
CH02,2023-04-17,Tier 2,1314,571,102,2419,50072,1117,1210,84.1,15
CH02,2023-04-17,Tier 3,1088,690,38,2887,37289,1302,1704,45.6,6
CH02,2023-04-24,Tier 1,1570,905,105,2432,106514,2082,825,75.5,5
CH02,2023-04-24,Tier 2,1494,680,70,2116,36936,2532,1076,59.1,17
CH02,2023-04-24,Tier 3,934,485,23,2244,53591,1632,1130,46.2,2
CH02,2023-05-01,Tier 1,1389,587,50,2560,72788,1252,1423,85.3,10
CH02,2023-05-01,Tier 2,1141,461,84,2105,43172,1308,933,69.8,12
CH02,2023-05-01,Tier 3,826,482,65,1717,69738,1177,811,51.4,4
CH02,2023-05-08,Tier 1,1280,884,32,3064,122631,1691,1768,92.3,8
CH02,2023-05-08,Tier 2,1066,581,37,2481,29930,1166,1164,65.9,6
CH02,2023-05-08,Tier 3,790,451,35,1383,35014,1716,445,63.4,6
CH02,2023-05-15,Tier 1,1486,640,69,2470,34516,1903,1106,52.7,10
CH02,2023-05-15,Tier 2,1358,561,39,2034,44671,1729,747,78.5,10
CH02,2023-05-15,Tier 3,783,502,43,2123,60668,819,739,57.7,3
CH02,2023-05-22,Tier 1,1448,752,37,3200,97740,2773,1014,69.1,11
CH02,2023-05-22,Tier 2,1273,619,97,2714,71615,2075,1533,64.8,3
CH02,2023-05-22,Tier 3,793,475,39,2097,25531,1206,1117,58.0,3
CH02,2023-05-29,Tier 1,1470,810,83,3312,92557,2584,1727,54.4,13
CH02,2023-05-29,Tier 2,1262,573,32,2357,45107,1771,1380,50.5,5
CH02,2023-05-29,Tier 3,822,528,59,2534,28674,1719,1191,59.1,4
CH02,2023-06-05,Tier 1,1108,504,85,1737,44050,1918,925,62.9,6
CH02,2023-06-05,Tier 2,1049,577,39,2840,62464,1630,1519,72.2,9
CH02,2023-06-05,Tier 3,823,421,52,1371,19741,908,676,49.6,6
CH02,2023-06-12,Tier 1,1328,884,105,2242,127149,1479,882,86.8,15
CH02,2023-06-12,Tier 2,1144,658,85,2936,48724,2402,1673,82.7,5
CH02,2023-06-12,Tier 3,842,549,17,1508,52550,1437,744,36.9,6
CH02,2023-06-19,Tier 1,1129,702,73,2311,34777,1524,1243,53.1,12
CH02,2023-06-19,Tier 2,1028,536,59,1878,65469,829,890,68.9,10
CH02,2023-06-19,Tier 3,736,463,17,2301,25674,1165,1193,58.9,2
CH02,2023-06-26,Tier 1,1473,901,76,3186,118397,2451,1536,97.7,12
CH02,2023-06-26,Tier 2,1163,544,24,1632,31823,1320,964,58.1,6
CH02,2023-06-26,Tier 3,763,505,46,1774,34049,1862,929,30.2,7
CH02,2023-07-03,Tier 1,987,655,44,1748,56428,1996,876,97.0,4
CH02,2023-07-03,Tier 2,980,645,69,2294,49180,1682,822,65.1,9
CH02,2023-07-03,Tier 3,667,384,46,1519,30749,1501,851,40.8,2
CH02,2023-07-10,Tier 1,965,605,34,1576,57104,1525,561,85.7,5
CH02,2023-07-10,Tier 2,931,441,57,2026,27408,1240,956,60.2,9
CH02,2023-07-10,Tier 3,715,333,27,1006,15397,1263,337,39.3,6
CH02,2023-07-17,Tier 1,1140,661,41,2320,51714,1648,768,58.1,6
CH02,2023-07-17,Tier 2,853,531,43,1639,47154,1559,569,83.2,3
CH02,2023-07-17,Tier 3,634,271,50,980,36058,905,578,59.8,4
CH02,2023-07-24,Tier 1,986,521,44,1483,61825,1520,728,55.5,3
CH02,2023-07-24,Tier 2,949,649,62,1966,87884,1907,678,59.2,10
CH02,2023-07-24,Tier 3,733,482,41,2397,42210,1890,881,53.5,5
CH02,2023-07-31,Tier 1,1105,764,26,3273,87332,2070,1356,100.8,10
CH02,2023-07-31,Tier 2,1014,576,63,2600,71512,1638,1129,78.3,5
CH02,2023-07-31,Tier 3,707,417,36,1358,22004,788,516,49.2,3
CH02,2023-08-07,Tier 1,928,440,71,1880,51672,1555,1023,74.0,9
CH02,2023-08-07,Tier 2,817,462,24,1432,30364,863,771,71.7,2
CH02,2023-08-07,Tier 3,632,345,31,1326,20991,760,664,31.6,4
CH02,2023-08-14,Tier 1,1126,614,41,2957,48348,1929,1098,55.2,13
CH02,2023-08-14,Tier 2,934,424,65,2106,52708,1146,1116,84.0,4
CH02,2023-08-14,Tier 3,595,292,22,1283,20554,761,394,48.5,3
CH02,2023-08-21,Tier 1,1069,459,76,1751,62327,739,832,69.4,4
CH02,2023-08-21,Tier 2,739,304,42,830,40145,823,363,57.3,3
CH02,2023-08-21,Tier 3,700,316,14,1348,43106,1176,559,55.8,7
CH02,2023-08-28,Tier 1,905,581,65,2498,35657,1164,1172,85.3,7
CH02,2023-08-28,Tier 2,897,438,36,1736,30620,1126,834,53.0,3
CH02,2023-08-28,Tier 3,684,360,15,1655,34779,1063,568,57.4,2
CH02,2023-09-04,Tier 1,1026,514,35,1486,66627,1815,690,59.7,10
CH02,2023-09-04,Tier 2,861,354,43,1240,31203,560,580,43.3,3
CH02,2023-09-04,Tier 3,527,361,11,1173,42989,1067,503,38.4,3
CH02,2023-09-11,Tier 1,1038,573,41,2186,48542,1035,714,60.4,3
CH02,2023-09-11,Tier 2,729,449,29,1211,44612,928,632,55.4,8
CH02,2023-09-11,Tier 3,689,287,36,1410,21189,468,506,33.9,6
CH02,2023-09-18,Tier 1,954,395,76,1028,56758,1529,440,87.9,8
CH02,2023-09-18,Tier 2,760,305,29,855,36839,702,473,74.6,5
CH02,2023-09-18,Tier 3,670,404,39,1619,29893,1048,937,45.0,5
CH02,2023-09-25,Tier 1,1038,560,32,2357,46791,1437,1154,83.6,3
CH02,2023-09-25,Tier 2,833,552,54,2249,41780,1789,1004,84.0,3
CH02,2023-09-25,Tier 3,600,270,32,1161,21659,925,363,59.1,4
CH02,2023-10-02,Tier 1,1017,435,66,1653,43652,1033,706,96.2,6
CH02,2023-10-02,Tier 2,861,541,52,2499,46257,1924,1127,72.0,9
CH02,2023-10-02,Tier 3,597,400,24,1612,31308,831,804,40.3,5
CH02,2023-10-09,Tier 1,1060,576,52,1522,79098,1311,502,74.0,7
CH02,2023-10-09,Tier 2,768,481,41,1347,55548,1025,473,79.5,3
CH02,2023-10-09,Tier 3,555,330,39,1392,45741,1201,764,62.8,5
CH02,2023-10-16,Tier 1,1159,483,71,2382,41450,755,1093,97.6,11
CH02,2023-10-16,Tier 2,761,470,25,1545,49059,1513,748,68.3,3
CH02,2023-10-16,Tier 3,649,443,23,1499,47090,1692,856,60.2,6
CH02,2023-10-23,Tier 1,978,638,44,2728,93491,1835,1140,84.2,10
CH02,2023-10-23,Tier 2,834,434,47,1967,20914,1251,1142,65.6,6
CH02,2023-10-23,Tier 3,617,413,14,1579,57221,1219,852,51.4,2
CH02,2023-10-30,Tier 1,1137,589,77,1568,28951,1114,505,77.0,8
CH02,2023-10-30,Tier 2,841,421,60,1799,38137,1342,579,59.7,5
CH02,2023-10-30,Tier 3,587,270,44,955,27521,985,322,38.0,1
CH02,2023-11-06,Tier 1,1033,685,30,3264,37326,1798,1209,62.8,10
CH02,2023-11-06,Tier 2,1062,719,63,1981,99678,1090,789,73.4,4
CH02,2023-11-06,Tier 3,705,380,42,1870,25321,943,742,59.4,3
CH02,2023-11-13,Tier 1,1263,839,83,3193,53697,2143,1031,77.3,4
CH02,2023-11-13,Tier 2,1051,535,40,2481,67372,1527,966,82.8,7
CH02,2023-11-13,Tier 3,660,315,25,1531,28377,882,824,54.9,3
CH02,2023-11-20,Tier 1,1192,492,30,2401,68406,1415,1083,68.4,14
CH02,2023-11-20,Tier 2,1035,526,67,1701,63524,1157,534,53.6,10
CH02,2023-11-20,Tier 3,842,548,48,2608,32842,1171,861,52.9,5
CH02,2023-11-27,Tier 1,1245,726,48,3549,85085,1708,1637,69.9,4
CH02,2023-11-27,Tier 2,867,446,66,1676,29842,1619,762,45.1,4
CH02,2023-11-27,Tier 3,813,488,61,1650,56307,920,935,31.4,7
CH02,2023-12-04,Tier 1,1493,713,84,2527,80883,2548,1210,54.5,16
CH02,2023-12-04,Tier 2,1248,506,29,1995,54736,1419,727,41.5,4
CH02,2023-12-04,Tier 3,874,585,57,2020,38569,2130,897,61.8,7
CH02,2023-12-11,Tier 1,1340,893,98,3059,118148,2270,1343,61.5,9
CH02,2023-12-11,Tier 2,1034,563,28,1599,81766,2187,538,52.9,3
CH02,2023-12-11,Tier 3,816,518,45,2171,47692,1523,1140,46.4,6
CH02,2023-12-18,Tier 1,1354,843,89,3079,96928,2060,1394,59.7,4
CH02,2023-12-18,Tier 2,1075,741,85,1974,106345,2603,1016,79.5,5
CH02,2023-12-18,Tier 3,943,516,72,2477,62494,1457,1166,53.1,9
CH02,2023-12-25,Tier 1,1348,590,87,2788,59005,2075,1123,67.3,5
CH02,2023-12-25,Tier 2,1095,626,49,2481,50218,1729,1075,40.0,3
CH02,2023-12-25,Tier 3,992,587,27,2306,43184,1251,1240,57.0,3
CH02,2024-01-01,Tier 1,1770,745,126,3352,93235,1304,1147,96.8,7
CH02,2024-01-01,Tier 2,1495,1003,33,3806,50756,2933,2131,45.5,11
CH02,2024-01-01,Tier 3,1075,652,27,2796,50359,1266,1503,31.9,8
CH02,2024-01-08,Tier 1,1759,1141,38,5144,97212,2583,2227,86.7,20
CH02,2024-01-08,Tier 2,1436,831,66,3798,105386,2166,1621,53.8,6
CH02,2024-01-08,Tier 3,1172,728,63,3311,88495,2443,1413,40.5,3
CH02,2024-01-15,Tier 1,1770,804,118,2911,111674,1672,1650,101.1,5
CH02,2024-01-15,Tier 2,1424,878,105,3152,69204,1828,1702,65.0,13
CH02,2024-01-15,Tier 3,1100,638,53,3058,60315,1233,1126,60.1,7
CH02,2024-01-22,Tier 1,1747,925,74,4121,69987,2938,1556,61.8,7
CH02,2024-01-22,Tier 2,1268,716,81,2733,97194,1687,1211,41.0,4
CH02,2024-01-22,Tier 3,962,483,57,1814,56260,1683,860,59.6,6
CH02,2024-01-29,Tier 1,1624,1068,108,4580,72948,2428,2478,56.9,5
CH02,2024-01-29,Tier 2,1542,890,110,3643,126416,3073,1805,61.4,8
CH02,2024-01-29,Tier 3,953,503,68,1785,65113,1007,631,30.7,5
CH02,2024-02-05,Tier 1,1609,905,84,3423,91428,2740,1559,83.1,14
CH02,2024-02-05,Tier 2,1734,927,69,2767,57571,1634,1052,81.2,14
CH02,2024-02-05,Tier 3,1338,620,96,2799,90803,2249,1286,58.6,7
CH02,2024-02-12,Tier 1,1629,1032,88,2641,74342,3065,1287,53.6,7
CH02,2024-02-12,Tier 2,1613,839,47,2776,116783,3152,1452,41.4,9
CH02,2024-02-12,Tier 3,1101,639,82,1978,54410,1350,730,37.0,12
CH02,2024-02-19,Tier 1,1668,788,94,3070,78114,2183,1426,98.2,12
CH02,2024-02-19,Tier 2,1447,756,67,3200,54679,1956,1592,63.1,7
CH02,2024-02-19,Tier 3,1136,480,89,2245,56073,1151,844,52.0,9
CH02,2024-02-26,Tier 1,1892,1027,106,4467,86471,2366,1787,91.5,12
CH02,2024-02-26,Tier 2,1625,1000,64,3525,70400,2571,1959,70.5,13
CH02,2024-02-26,Tier 3,1281,843,70,2789,97098,2151,936,62.3,5
CH02,2024-03-04,Tier 1,1834,1105,38,3268,54749,3790,1012,100.5,18
CH02,2024-03-04,Tier 2,1542,998,70,3925,121370,1644,2140,71.8,14
CH02,2024-03-04,Tier 3,1298,704,69,2580,64810,2698,1196,33.6,9
CH02,2024-03-11,Tier 1,1776,1167,41,4547,74363,3022,1754,57.4,19
CH02,2024-03-11,Tier 2,1871,1014,122,3628,89829,3183,1381,67.6,7
CH02,2024-03-11,Tier 3,1165,785,57,3245,48435,1703,1097,38.8,13
CH02,2024-03-18,Tier 1,1824,1059,121,4939,111284,2872,2133,94.2,15
CH02,2024-03-18,Tier 2,1683,769,58,2778,87180,1467,1017,55.1,14
CH02,2024-03-18,Tier 3,1078,600,41,1843,60911,1658,732,34.6,7
CH02,2024-03-25,Tier 1,2091,1343,55,6594,142595,2389,3632,77.4,19
CH02,2024-03-25,Tier 2,1810,1099,53,2886,110451,2888,1641,79.3,9
CH02,2024-03-25,Tier 3,1302,559,80,1916,78932,1257,940,30.8,14
CH02,2024-04-01,Tier 1,2050,847,91,3270,108920,3330,1269,65.9,20
CH02,2024-04-01,Tier 2,1525,729,79,2124,53666,1207,1249,50.6,13
CH02,2024-04-01,Tier 3,1050,628,40,2632,41778,2153,1136,63.1,12
CH02,2024-04-08,Tier 1,2085,927,117,4403,90737,2298,2123,56.6,22
CH02,2024-04-08,Tier 2,1464,825,66,2432,117168,1724,738,52.7,15
CH02,2024-04-08,Tier 3,1211,625,32,2630,34469,2428,1036,46.3,4
CH02,2024-04-15,Tier 1,2072,1289,141,5586,129667,4696,2342,87.5,13
CH02,2024-04-15,Tier 2,1625,748,88,3288,81772,2455,1098,74.0,13
CH02,2024-04-15,Tier 3,1232,547,76,2381,80668,1739,954,61.1,9
CH02,2024-04-22,Tier 1,2192,1498,74,4626,171716,3530,1707,94.3,26
CH02,2024-04-22,Tier 2,1785,721,40,2550,76350,2302,960,67.6,19
CH02,2024-04-22,Tier 3,1171,775,59,3456,39135,2875,1427,51.8,11
CH02,2024-04-29,Tier 1,2058,1014,92,2543,127430,3487,1425,52.7,20
CH02,2024-04-29,Tier 2,1601,984,63,3763,120926,3655,2167,64.6,10
CH02,2024-04-29,Tier 3,1167,634,39,2617,46190,1417,1006,45.4,12
CH02,2024-05-06,Tier 1,1705,1004,62,4453,63018,1914,2328,62.1,9
CH02,2024-05-06,Tier 2,1413,964,75,3913,53785,3239,1619,58.0,9
CH02,2024-05-06,Tier 3,1244,833,51,4017,56025,1633,1212,62.4,9
CH02,2024-05-13,Tier 1,2028,902,114,4089,106939,2950,2014,81.6,12
CH02,2024-05-13,Tier 2,1402,578,102,2272,80462,1419,944,60.1,8
CH02,2024-05-13,Tier 3,1225,531,44,1987,75066,1065,1158,57.3,12
CH02,2024-05-20,Tier 1,1594,978,124,3485,89000,2705,1541,61.2,11
CH02,2024-05-20,Tier 2,1587,729,33,2248,103093,1716,812,55.5,11
CH02,2024-05-20,Tier 3,1210,487,95,2135,62377,997,829,30.9,10
CH02,2024-05-27,Tier 1,1722,817,98,2715,62745,2672,1275,85.2,10
CH02,2024-05-27,Tier 2,1600,1015,102,3317,71650,3300,1087,65.1,17
CH02,2024-05-27,Tier 3,1104,667,26,2516,95302,2107,792,39.2,12
CH02,2024-06-03,Tier 1,1770,961,108,4526,130023,3833,2295,99.9,13
CH02,2024-06-03,Tier 2,1237,853,39,2454,100136,2697,992,46.0,7
CH02,2024-06-03,Tier 3,1090,623,28,1797,64322,1569,895,48.5,12
CH02,2024-06-10,Tier 1,1496,984,63,4038,74662,3048,1335,72.0,5
CH02,2024-06-10,Tier 2,1429,602,38,2906,76448,1446,1051,81.0,17
CH02,2024-06-10,Tier 3,869,458,48,1940,64453,961,614,48.9,3
CH02,2024-06-17,Tier 1,1401,885,61,2525,120959,1817,1344,48.9,9
CH02,2024-06-17,Tier 2,1223,697,42,2548,56831,2715,999,69.7,13
CH02,2024-06-17,Tier 3,1086,590,25,2343,72686,1117,1090,30.4,4
CH02,2024-06-24,Tier 1,1405,565,56,1983,75718,1929,948,91.0,9
CH02,2024-06-24,Tier 2,1367,789,27,2755,83495,1261,1284,77.4,11
CH02,2024-06-24,Tier 3,1150,492,80,2062,41563,1174,1085,43.0,7
CH02,2024-07-01,Tier 1,1224,593,78,2471,55041,1563,946,66.3,14
CH02,2024-07-01,Tier 2,983,461,42,2013,40806,1727,717,57.9,5
CH02,2024-07-01,Tier 3,910,633,57,1741,84098,2391,1044,45.5,8
CH02,2024-07-08,Tier 1,1188,556,88,2669,64464,1189,1452,80.0,11
CH02,2024-07-08,Tier 2,1058,547,67,1375,63551,1886,690,47.1,3
CH02,2024-07-08,Tier 3,888,436,19,1421,47864,1175,464,61.9,10
CH02,2024-07-15,Tier 1,1519,803,32,2586,115852,2110,1030,54.0,11
CH02,2024-07-15,Tier 2,1039,672,38,2239,52501,2429,944,55.0,7
CH02,2024-07-15,Tier 3,906,544,29,2134,50102,1489,1211,54.9,8
CH02,2024-07-22,Tier 1,1211,670,39,2491,82574,1673,1219,95.1,8
CH02,2024-07-22,Tier 2,1112,655,68,2937,43334,1926,1145,52.4,7
CH02,2024-07-22,Tier 3,796,512,37,1822,29937,1916,618,40.2,3
CH02,2024-07-29,Tier 1,1575,801,77,2827,78091,2535,1120,63.5,12
CH02,2024-07-29,Tier 2,1212,698,96,2841,32858,2420,1529,82.0,4
CH02,2024-07-29,Tier 3,962,444,19,1546,32792,1617,816,37.3,7
CH02,2024-08-05,Tier 1,1335,734,52,2705,84398,2097,874,73.4,14
CH02,2024-08-05,Tier 2,1052,651,28,2327,32023,2275,903,57.0,4
CH02,2024-08-05,Tier 3,833,379,35,1584,44166,1125,513,42.9,8
CH02,2024-08-12,Tier 1,1257,703,73,1967,64926,2630,1113,51.3,13
CH02,2024-08-12,Tier 2,1047,426,46,1227,50259,1648,549,71.9,7
CH02,2024-08-12,Tier 3,869,398,64,1415,58046,1355,467,60.7,6
CH02,2024-08-19,Tier 1,1157,708,82,2751,52533,1391,1636,67.6,4
CH02,2024-08-19,Tier 2,925,628,34,2701,42159,2186,1477,71.1,3
CH02,2024-08-19,Tier 3,813,357,47,1329,20024,1105,476,32.6,5
CH02,2024-08-26,Tier 1,1205,821,53,2591,43495,1408,972,54.1,10
CH02,2024-08-26,Tier 2,921,512,47,2325,35336,1147,860,41.1,5
CH02,2024-08-26,Tier 3,701,369,45,1217,39676,1241,522,56.4,6
CH02,2024-09-02,Tier 1,1137,613,87,1794,43919,2410,983,101.9,10
CH02,2024-09-02,Tier 2,939,511,26,1889,42377,1468,1016,69.9,3
CH02,2024-09-02,Tier 3,643,419,49,1735,34873,1592,597,59.9,6
CH02,2024-09-09,Tier 1,1083,570,42,1543,66067,1650,911,81.9,12
CH02,2024-09-09,Tier 2,1034,465,21,2134,65750,1540,1041,72.8,6
CH02,2024-09-09,Tier 3,687,431,18,1340,43254,1553,753,56.4,6
CH02,2024-09-16,Tier 1,1332,584,45,2034,50039,1895,1149,52.7,5
CH02,2024-09-16,Tier 2,941,563,67,1962,32451,860,824,66.5,5
