student_id,course_id,enrollment_date,subscription_type,fees_paid,completion_pct,total_sessions,total_watch_mins,avg_score_pct,videos_watched,quizzes_attempted,last_active_date,days_enrolled,is_completed,is_active,is_at_risk,drop_week
STU002098,CS01,2023-09-11,Free,0,36.1,25,619,33.2,28,7,2024-09-01,254,False,True,False,3
STU002099,CS01,2023-03-04,Premium,3999,100.0,83,2207,93.1,80,56,2024-02-04,126,True,False,False,0
STU002099,CH01,2023-07-27,Premium,9999,100.0,101,2696,100.0,100,41,2023-09-21,209,True,True,False,0
STU002099,PH01,2023-10-25,Premium,5999,37.0,51,1061,97.8,44,39,2024-02-05,254,False,False,False,2
STU002100,PH01,2023-12-31,Basic,2999,62.6,83,2336,78.0,75,41,2024-08-06,226,False,True,False,3
STU002100,CS01,2023-03-20,Basic,2999,52.8,36,1234,54.8,42,26,2023-08-22,284,False,True,False,6
STU002101,CS02,2023-08-29,Premium,9999,77.0,75,3158,86.0,92,27,2023-11-10,289,False,True,False,12
STU002102,PH03,2023-03-29,Basic,999,42.0,82,3697,50.7,100,30,2024-03-17,197,False,True,False,4
STU002102,BI02,2023-05-19,Basic,999,60.4,122,4180,65.7,120,73,2024-02-10,327,False,True,False,6
STU002103,PH02,2023-07-17,Basic,999,37.6,72,2193,58.0,67,58,2023-12-31,80,False,True,False,3
STU002104,CH01,2023-11-24,Basic,1499,64.9,75,2119,45.5,64,65,2024-10-08,19,False,True,False,3
STU002104,PH01,2023-12-08,Basic,2999,23.2,24,831,52.3,27,15,2024-02-15,364,False,True,False,2
STU002105,BI01,2023-11-30,Basic,1499,65.1,67,1949,38.5,71,30,2024-03-06,352,False,True,False,12
STU002105,CH01,2023-12-27,Basic,999,26.4,23,728,53.0,26,12,2024-09-24,286,False,True,False,6
STU002105,MA01,2023-05-25,Basic,2999,18.0,25,717,50.8,23,18,2023-09-22,28,False,False,False,6
STU002106,MA02,2023-01-01,Free,0,13.4,22,615,32.3,25,9,2023-05-11,79,False,False,True,2
STU002107,PH01,2023-04-07,Basic,1499,23.8,23,671,48.1,28,11,2023-04-09,145,False,True,False,2
STU002107,BI01,2023-05-16,Basic,1499,81.4,86,2578,63.0,89,59,2024-03-30,350,True,True,False,0
STU002107,CH01,2023-05-16,Basic,2999,53.8,43,1664,58.1,53,28,2023-11-11,335,False,True,False,1
STU002108,CH03,2023-09-26,Basic,2999,45.6,97,3905,55.3,95,61,2024-02-07,73,False,True,False,2
STU002109,PH02,2023-11-16,Basic,1499,55.4,92,2914,61.0,99,70,2024-01-25,46,False,False,False,1
STU002109,CH02,2023-05-01,Basic,2999,26.5,36,1050,45.0,42,24,2024-01-06,31,False,True,False,2
STU002110,PH01,2023-05-06,Free,0,24.4,28,897,35.4,29,12,2023-09-02,57,False,False,False,3
STU002110,CS01,2023-06-08,Free,0,30.1,24,741,49.0,24,18,2023-06-16,157,False,True,False,4
STU002111,MA03,2023-02-27,Premium,9999,28.8,62,2565,81.9,74,36,2023-11-30,11,False,False,True,3
STU002111,CH03,2023-03-15,Premium,3999,69.1,118,4840,80.7,145,93,2024-03-08,187,False,True,False,12
STU002112,PH01,2023-04-18,Basic,1499,37.2,39,1146,65.3,44,29,2023-09-12,93,False,True,False,4
STU002113,CS01,2023-07-30,Premium,3999,100.0,83,2497,100.0,80,38,2023-11-12,62,True,True,False,0
STU002113,CH01,2023-05-27,Premium,5999,91.8,87,2504,66.2,91,34,2023-08-25,285,True,False,False,0
STU002114,CH02,2023-10-30,Free,0,12.4,23,587,38.9,19,11,2023-11-08,342,False,True,False,1
STU002114,MA03,2023-11-27,Free,0,31.7,73,2408,31.1,82,57,2024-04-10,110,False,True,False,1
STU002114,CS03,2023-07-19,Free,0,33.5,34,1179,27.6,33,11,2023-08-02,28,False,False,False,6
STU002115,CS01,2023-01-06,Basic,1499,28.8,19,705,78.3,23,9,2023-05-10,325,False,False,True,1
STU002116,CH01,2023-10-28,Basic,2999,38.9,46,1168,47.0,38,24,2024-08-26,284,False,True,False,12
STU002117,MA03,2023-10-26,Free,0,22.8,53,2162,36.9,59,44,2024-07-21,249,False,False,True,3
STU002118,CH01,2023-06-22,Basic,1499,53.2,48,1286,65.0,53,38,2023-06-30,90,False,False,False,3
STU002118,PH01,2023-04-25,Basic,999,38.1,48,967,47.5,45,37,2023-12-05,297,False,False,False,2
STU002118,CS01,2023-06-08,Basic,2999,59.6,41,1475,51.3,47,19,2023-09-25,146,False,True,False,1
STU002119,CH03,2023-09-01,Basic,2999,72.2,167,4004,70.0,151,70,2023-10-01,236,False,True,False,1
STU002120,CH01,2023-03-24,Free,0,28.1,23,997,25.5,28,15,2023-11-18,317,False,False,True,2
STU002120,MA01,2023-04-07,Free,0,17.7,20,805,22.7,23,15,2023-10-16,307,False,True,False,8
STU002121,PH02,2023-11-06,Free,0,15.2,23,834,34.8,27,17,2024-09-06,263,False,True,False,1
STU002122,BI03,2023-07-04,Basic,999,53.1,112,3712,46.6,122,46,2024-01-25,40,False,True,False,1
STU002123,PH01,2023-05-16,Premium,3999,38.6,44,1171,68.4,46,33,2023-12-01,34,False,False,False,2
STU002124,PH02,2023-03-22,Free,0,14.1,26,678,33.7,25,16,2023-09-30,239,False,False,False,3
STU002125,CS03,2023-01-14,Premium,3999,100.0,82,2875,72.0,100,32,2023-04-14,271,True,True,False,0
STU002125,MA03,2023-09-11,Premium,9999,38.4,95,2432,62.9,99,30,2023-09-22,154,False,True,False,12
STU002125,CS02,2023-05-24,Premium,5999,89.7,128,2906,100.0,107,84,2024-02-11,133,True,True,False,0
STU002126,MA03,2023-05-23,Premium,9999,66.4,170,4280,100.0,172,61,2023-07-13,192,False,False,False,3
STU002127,CS01,2023-01-19,Free,0,19.8,14,359,26.9,15,7,2023-01-20,127,False,True,False,6
STU002127,MA01,2023-05-22,Free,0,19.3,20,585,26.5,25,17,2023-09-15,71,False,False,False,6
STU002128,CS01,2023-04-29,Free,0,36.2,27,815,48.8,28,10,2023-05-28,327,False,True,False,2
STU002129,CS03,2023-01-30,Basic,999,50.1,41,1239,83.8,50,35,2023-04-27,201,False,True,False,3
STU002129,BI03,2023-03-30,Basic,2999,37.7,82,2359,52.1,86,51,2024-02-17,237,False,False,False,4
STU002130,BI01,2023-03-20,Free,0,38.7,36,1045,39.3,42,14,2024-01-26,268,False,True,False,4
STU002130,CS01,2023-08-10,Free,0,48.1,38,1236,28.4,38,17,2023-12-11,48,False,True,False,4
STU002131,MA01,2023-08-28,Basic,999,25.8,33,1167,47.9,33,18,2024-03-18,296,False,True,False,1
STU002132,PH03,2023-04-16,Basic,999,35.9,99,2952,66.8,86,85,2023-10-20,166,False,True,False,6
STU002132,CS02,2023-04-10,Basic,1499,100.0,121,3582,68.1,120,92,2023-11-28,296,True,True,False,0
STU002133,CS03,2023-11-03,Basic,2999,33.3,35,836,59.8,33,17,2023-11-07,65,False,False,False,1
STU002134,CH01,2023-11-23,Basic,1499,43.5,37,1344,56.8,43,26,2024-08-21,197,False,True,False,3
STU002135,CS03,2023-01-08,Basic,1499,88.4,85,2688,75.2,88,34,2023-10-24,164,True,False,False,0
STU002135,BI03,2023-05-29,Basic,999,39.5,92,2425,58.6,90,62,2023-10-04,333,False,True,False,4
STU002135,MA03,2023-05-05,Basic,2999,50.2,119,4806,42.0,130,74,2024-05-02,196,False,True,False,3
STU002136,BI01,2023-11-05,Basic,999,42.8,52,1213,75.1,47,44,2023-11-15,64,False,True,False,3
STU002136,PH01,2023-07-29,Basic,2999,56.2,78,1803,77.5,67,28,2023-12-22,30,False,True,False,2
STU002137,CH02,2023-01-20,Basic,999,54.0,91,2290,64.2,86,62,2023-10-29,248,False,True,False,4
STU002138,BI02,2023-03-07,Premium,9999,98.7,225,6954,85.8,197,201,2024-02-05,30,True,True,False,0
STU002139,CH01,2023-10-29,Basic,999,27.4,27,784,64.5,27,19,2024-08-05,343,False,False,False,6
STU002140,MA03,2023-10-10,Basic,999,39.6,100,3417,40.5,102,48,2023-10-29,220,False,False,False,12
STU002140,PH03,2023-08-05,Basic,1499,46.9,129,4061,44.9,112,61,2024-02-25,55,False,False,False,1
STU002141,PH02,2023-02-08,Basic,2999,48.9,100,2637,52.1,88,86,2023-08-14,320,False,True,False,2
STU002141,CS02,2023-12-29,Basic,1499,70.4,77,2234,47.6,84,41,2024-09-28,173,False,False,False,3
STU002142,CS03,2023-01-30,Premium,3999,61.7,50,1859,84.6,61,40,2023-09-22,360,False,False,False,2
STU002142,PH02,2023-12-24,Premium,3999,85.2,168,4220,78.2,153,61,2024-06-09,286,True,False,False,0
STU002143,MA03,2023-09-13,Basic,999,39.7,108,3409,48.0,103,76,2024-03-16,322,False,True,False,1
STU002143,BI02,2023-01-17,Basic,1499,44.9,77,2809,46.2,89,67,2023-04-14,324,False,True,False,8
STU002144,BI03,2023-03-09,Premium,9999,40.1,99,3132,91.2,92,86,2024-01-18,327,False,False,False,8
STU002144,CH02,2023-04-30,Premium,3999,56.8,96,2204,85.2,90,53,2023-09-20,307,False,True,False,6
STU002144,PH02,2023-10-10,Premium,5999,76.5,153,3911,57.7,137,133,2024-03-05,178,False,False,False,3
STU002145,CH01,2023-09-14,Free,0,28.9,28,910,37.1,28,12,2023-10-06,115,False,False,True,8
STU002145,CS01,2023-01-29,Free,0,53.3,44,1167,44.2,42,31,2023-03-01,279,False,True,False,3
STU002145,MA01,2023-04-15,Free,0,13.4,15,470,34.8,17,7,2024-01-26,258,False,False,False,1
STU002146,BI02,2023-02-10,Basic,1499,26.3,42,1829,69.3,52,13,2023-12-09,146,False,False,False,3
STU002146,CS02,2023-03-05,Basic,999,68.0,86,2274,76.0,81,70,2023-05-03,295,False,True,False,2
STU002147,CH01,2023-06-21,Basic,999,45.4,40,1109,42.5,45,17,2024-01-08,68,False,True,False,4
STU002148,CH01,2023-06-05,Free,0,31.5,28,1089,42.5,31,19,2024-01-22,231,False,True,False,2
STU002149,BI03,2023-04-24,Premium,5999,90.8,215,7795,70.5,208,158,2024-03-12,240,True,False,False,0
STU002149,CH03,2023-03-20,Premium,3999,54.5,110,4248,77.7,114,60,2024-02-02,180,False,False,False,1
STU002150,BI02,2023-02-17,Basic,1499,53.9,100,3770,60.1,107,75,2023-10-30,328,False,False,False,6
STU002151,BI01,2023-04-07,Free,0,21.1,24,548,46.7,23,8,2023-12-26,300,False,False,False,1
STU002151,PH01,2023-01-20,Free,0,16.2,20,637,40.8,19,10,2023-05-31,77,False,True,False,2
STU002151,CS01,2023-04-03,Free,0,18.8,13,483,34.0,15,10,2023-06-01,274,False,True,False,2
STU002152,BI02,2023-11-29,Premium,3999,61.3,119,3626,64.8,122,84,2024-09-30,90,False,True,False,3
STU002153,PH03,2023-02-03,Premium,9999,83.1,208,5752,100.0,199,110,2023-03-10,39,True,True,False,0
STU002154,CH02,2023-08-03,Basic,2999,59.0,111,2722,38.4,94,97,2024-07-13,120,False,True,False,12
STU002155,PH02,2023-04-08,Premium,5999,72.1,155,2837,65.4,129,101,2023-06-12,249,False,True,False,2
STU002155,CS02,2023-10-10,Premium,5999,100.0,120,4107,70.2,120,81,2024-08-18,295,True,True,False,0
STU002156,MA01,2023-08-03,Basic,1499,52.8,60,2104,47.5,68,37,2024-07-26,154,False,True,False,2
STU002157,CS02,2023-05-10,Free,0,46.7,55,1874,38.2,56,26,2024-01-04,69,False,False,False,4
STU002158,PH03,2023-01-07,Free,0,25.7,50,2089,27.3,61,17,2023-06-26,136,False,False,False,12
STU002159,BI02,2023-04-04,Premium,5999,56.2,119,3318,100.0,112,92,2023-04-20,52,False,True,False,4
STU002159,CS03,2023-04-05,Premium,5999,78.6,84,2734,100.0,78,68,2023-06-09,214,False,False,False,1
STU002159,BI03,2023-11-23,Premium,3999,76.9,162,5304,86.4,176,79,2024-04-01,219,False,True,False,2
STU002160,CS02,2023-10-10,Free,0,42.1,42,1190,53.2,50,28,2023-12-20,73,False,False,False,4
STU002161,MA01,2023-05-07,Free,0,25.0,33,1099,42.2,32,14,2024-03-08,247,False,False,True,6
STU002161,BI01,2023-06-04,Free,0,39.6,50,1084,47.9,43,21,2024-04-11,204,False,True,False,1
STU002162,BI03,2023-09-25,Free,0,52.1,135,4090,42.8,119,75,2024-03-09,161,False,True,False,2
STU002163,CH02,2023-09-04,Free,0,16.9,27,748,28.1,27,17,2024-04-01,105,False,False,False,12
STU002163,MA02,2023-07-12,Free,0,26.7,52,1326,26.4,50,39,2023-08-24,250,False,False,True,2
STU002164,CH03,2023-01-03,Free,0,33.4,64,2776,53.9,70,42,2023-05-21,98,False,True,False,2
STU002165,PH02,2023-05-19,Free,0,12.1,18,568,35.8,21,9,2023-11-15,200,False,False,False,4
STU002165,CH03,2023-05-02,Free,0,34.7,60,2505,36.8,72,22,2024-04-25,36,False,True,False,4
STU002165,BI02,2023-01-15,Free,0,19.3,40,1336,34.4,38,19,2023-07-12,312,False,False,True,4
STU002166,CS03,2023-05-12,Basic,2999,72.1,84,2410,59.0,72,74,2023-11-26,66,False,True,False,1
STU002166,CS02,2023-01-05,Basic,999,85.0,117,3156,52.7,102,90,2023-04-26,310,True,False,False,0
STU002167,CS02,2023-09-22,Premium,9999,72.3,81,2361,93.2,86,44,2024-06-20,222,False,False,False,3
STU002167,PH02,2023-11-13,Premium,3999,84.5,137,3562,73.8,152,89,2024-02-04,363,True,True,False,0
STU002167,MA02,2023-08-29,Premium,9999,26.4,51,1212,92.5,50,25,2023-09-12,347,False,False,False,3
STU002168,PH02,2023-05-15,Free,0,26.4,38,1316,27.1,47,30,2024-02-29,229,False,True,False,6
STU002168,CS03,2023-12-09,Free,0,19.8,17,718,49.0,19,9,2023-12-28,164,False,True,False,4
STU002169,MA01,2023-07-12,Free,0,34.6,48,1295,35.3,44,27,2024-05-17,189,False,False,False,2
STU002170,CH03,2023-08-12,Premium,3999,100.0,243,5540,100.0,210,92,2024-04-25,289,True,True,False,0
STU002170,MA03,2023-03-29,Premium,9999,76.5,215,5633,95.3,198,128,2023-08-21,32,False,False,False,12
STU002170,BI03,2023-11-03,Premium,3999,100.0,238,7202,80.9,230,168,2024-02-12,121,True,True,False,0
STU002171,CS01,2023-04-17,Basic,2999,37.7,33,884,57.9,30,23,2023-12-28,138,False,False,False,1
STU002171,BI01,2023-08-25,Basic,1499,51.7,52,1322,62.6,56,29,2024-03-01,223,False,True,False,12
STU002172,CS01,2023-08-23,Basic,2999,49.0,46,1153,61.4,39,17,2024-06-05,155,False,False,False,6
STU002173,MA03,2023-10-04,Free,0,30.6,91,2841,38.2,79,36,2023-12-18,20,False,True,False,6
STU002174,BI03,2023-08-31,Premium,3999,73.7,181,4715,82.3,169,145,2024-06-19,275,False,False,False,3
STU002174,PH03,2023-08-14,Premium,3999,75.0,152,6200,69.6,180,104,2024-08-11,30,False,True,False,4
STU002175,PH03,2023-06-24,Premium,5999,72.5,205,5465,100.0,174,66,2024-06-16,89,False,False,False,12
STU002175,CH03,2023-05-17,Premium,9999,63.5,117,3649,100.0,133,62,2023-09-30,147,False,False,False,3
STU002176,CS03,2023-04-27,Basic,1499,67.6,63,2312,74.2,67,28,2023-11-28,329,False,False,False,12
STU002176,MA03,2023-05-21,Basic,999,40.6,86,2605,72.6,105,55,2023-08-31,359,False,False,False,8
STU002177,MA03,2023-06-20,Free,0,16.1,34,1253,42.4,41,23,2024-04-05,169,False,False,False,8
STU002177,CH02,2023-08-21,Free,0,43.4,77,1987,36.4,69,31,2024-07-20,263,False,False,False,3
STU002178,MA02,2023-08-26,Premium,9999,77.0,157,4696,67.4,146,70,2023-09-10,192,False,True,False,1
STU002179,PH03,2023-07-24,Basic,1499,52.3,110,4516,46.1,125,78,2024-03-03,80,False,True,False,2
STU002180,MA01,2023-11-30,Free,0,13.4,15,540,36.9,17,12,2024-08-02,28,False,False,True,4
STU002181,CS03,2023-05-06,Free,0,20.3,20,660,30.4,20,11,2023-09-13,319,False,False,False,6
STU002181,MA03,2023-08-22,Free,0,13.5,34,879,37.5,35,21,2024-04-08,153,False,False,True,6
STU002181,PH02,2023-01-07,Free,0,24.0,44,1013,37.2,43,27,2023-10-08,169,False,False,True,2
STU002182,PH02,2023-01-21,Premium,3999,82.9,174,3954,94.4,149,148,2023-09-14,286,True,False,False,0
STU002182,CH02,2023-02-08,Premium,5999,65.3,87,3164,72.5,104,71,2023-06-28,292,False,False,False,4
STU002183,PH02,2023-05-25,Basic,1499,49.8,88,2212,36.9,89,32,2024-02-16,93,False,True,False,3
STU002183,CS02,2023-08-21,Basic,2999,73.9,94,2747,60.7,88,41,2023-08-31,77,False,False,False,12
STU002183,BI02,2023-07-02,Basic,1499,28.7,57,2032,63.2,57,38,2023-09-02,210,False,False,False,1
STU002184,PH03,2023-05-17,Free,0,11.3,24,838,24.8,27,17,2024-01-30,118,False,False,True,12
STU002184,CH02,2023-11-07,Free,0,22.3,42,1078,25.1,35,23,2024-10-27,87,False,True,False,3
STU002185,MA03,2023-04-23,Premium,5999,31.7,72,2349,76.3,82,59,2023-12-09,285,False,True,False,6
STU002185,BI02,2023-07-24,Premium,5999,100.0,211,7164,89.0,200,187,2023-12-03,203,True,False,False,0
STU002186,MA02,2023-04-23,Premium,3999,58.5,111,3433,61.0,111,83,2024-01-08,41,False,False,False,1
STU002187,MA02,2023-07-03,Basic,999,50.2,84,2432,64.2,95,70,2024-03-24,76,False,False,False,6
STU002188,CH01,2023-09-02,Free,0,21.1,20,765,31.4,21,16,2024-06-02,173,False,True,False,6
STU002188,MA01,2023-12-07,Free,0,24.2,33,818,22.4,31,13,2023-12-08,231,False,True,False,4
STU002188,BI01,2023-07-19,Free,0,14.0,13,507,27.5,15,7,2024-01-31,31,False,False,True,1
STU002189,MA03,2023-06-10,Premium,5999,27.3,57,2193,68.5,70,36,2024-04-07,87,False,True,False,1
STU002189,BI03,2023-12-05,Premium,3999,85.8,202,5493,88.0,197,153,2024-07-19,269,True,False,False,0
STU002190,CH01,2023-08-01,Premium,9999,35.0,29,1022,59.6,35,21,2023-10-23,9,False,False,False,3
STU002190,MA01,2023-09-27,Premium,9999,24.4,34,999,77.8,31,12,2024-01-04,55,False,False,True,1
STU002191,BI02,2023-08-30,Free,0,35.1,67,2026,32.7,70,50,2023-09-16,351,False,True,False,8
STU002191,PH03,2023-08-07,Free,0,35.0,94,2522,23.2,84,79,2024-02-15,259,False,True,False,3
STU002192,CH02,2023-03-09,Premium,9999,100.0,130,5311,79.2,160,48,2023-11-03,101,True,True,False,0
STU002192,PH02,2023-07-04,Premium,5999,74.6,144,4096,91.7,134,77,2024-01-05,295,False,True,False,8
STU002192,BI03,2023-12-06,Premium,3999,36.7,73,2219,99.2,84,42,2024-09-16,31,False,False,False,3
STU002193,CH03,2023-05-13,Basic,2999,60.3,105,4316,44.0,126,60,2023-06-18,7,False,True,False,3
STU002194,BI01,2023-03-23,Basic,2999,40.0,40,1503,42.9,44,14,2024-01-17,27,False,True,False,6
STU002195,BI01,2023-01-06,Basic,999,52.2,62,1467,50.4,57,36,2023-07-22,23,False,False,False,1
STU002195,CH01,2023-04-05,Basic,1499,52.4,53,1500,56.1,52,39,2023-09-23,175,False,True,False,3
STU002196,CS03,2023-02-08,Free,0,33.5,34,835,45.2,33,18,2023-08-14,323,False,True,False,1
STU002197,CH01,2023-06-30,Basic,1499,63.7,73,1640,62.5,63,26,2023-09-26,276,False,False,False,8
STU002198,PH02,2023-10-13,Free,0,27.2,41,1217,29.7,48,35,2023-10-23,254,False,True,False,12
STU002198,CS03,2023-09-05,Free,0,48.9,44,1669,43.3,48,15,2023-12-08,48,False,True,False,3
STU002198,MA03,2023-07-05,Free,0,19.4,59,1536,28.4,50,20,2024-03-17,289,False,False,False,6
STU002199,CH02,2023-03-18,Free,0,25.3,42,1308,36.9,40,34,2023-12-03,310,False,True,False,1
STU002200,BI02,2023-08-10,Premium,5999,34.5,81,1658,98.6,69,27,2024-06-10,38,False,True,False,3
STU002200,PH03,2023-02-27,Premium,5999,73.9,191,6631,64.9,177,66,2023-12-05,48,False,False,False,12
STU002201,MA01,2023-08-07,Free,0,20.7,24,743,42.4,26,14,2024-03-09,281,False,False,True,2
STU002202,CH02,2023-11-27,Free,0,33.1,52,1189,37.4,52,43,2024-09-20,200,False,True,False,6
STU002203,CH03,2023-05-30,Free,0,18.7,36,1369,40.9,39,17,2023-06-25,103,False,False,True,8
STU002203,BI03,2023-01-25,Free,0,36.6,94,2294,32.4,84,77,2023-07-26,15,False,False,False,2
STU002204,BI01,2023-05-08,Free,0,25.8,28,785,25.0,28,18,2024-01-19,309,False,True,False,12
STU002204,MA01,2023-02-08,Free,0,25.3,38,868,31.6,32,19,2023-10-02,298,False,False,True,6
STU002205,BI01,2023-07-26,Premium,3999,68.5,68,2313,86.0,75,37,2024-02-21,69,False,True,False,6
STU002205,PH01,2023-11-14,Premium,9999,70.6,79,2671,100.0,84,27,2024-10-09,197,False,True,False,6
STU002206,MA02,2023-07-06,Basic,2999,19.0,43,1174,69.4,36,17,2024-02-20,359,False,False,True,6
STU002207,BI01,2023-08-06,Premium,5999,59.7,77,2201,84.2,65,45,2024-01-14,47,False,True,False,3
STU002208,PH02,2023-05-14,Premium,5999,87.2,153,4888,63.2,156,113,2023-06-22,220,True,True,False,0
STU002208,PH03,2023-06-05,Premium,3999,34.2,98,2137,62.8,82,42,2023-10-16,335,False,True,False,8
STU002208,CH02,2023-08-26,Premium,3999,33.5,62,1429,77.6,53,32,2024-04-29,360,False,False,False,4
STU002209,MA02,2023-02-21,Basic,2999,31.6,71,1529,48.6,60,55,2023-04-02,42,False,False,False,3
STU002210,CH01,2023-08-07,Basic,999,54.3,56,1456,77.5,54,48,2023-09-03,7,False,True,False,2
STU002210,MA01,2023-08-06,Basic,2999,21.5,26,816,50.3,27,14,2023-12-22,165,False,False,True,6
STU002211,CH01,2023-04-23,Free,0,19.3,15,659,32.9,19,9,2023-10-08,320,False,True,False,4
STU002212,MA03,2023-05-17,Basic,999,44.4,105,3052,51.2,115,75,2023-06-13,169,False,False,False,2
STU002213,CS01,2023-06-23,Premium,3999,100.0,71,2552,100.0,80,53,2024-03-05,98,True,True,False,0
STU002213,MA01,2023-11-01,Premium,5999,85.6,107,2712,100.0,111,86,2024-10-15,21,True,True,False,0
STU002213,BI01,2023-04-25,Premium,5999,58.7,72,1505,100.0,64,27,2024-02-19,200,False,False,False,8
STU002214,CH02,2023-09-26,Basic,999,56.9,81,2652,44.1,91,66,2024-08-08,64,False,False,False,4
STU002214,BI03,2023-06-01,Basic,2999,49.6,126,3705,57.1,114,67,2023-08-11,124,False,False,False,8
STU002215,PH03,2023-03-02,Free,0,14.7,31,1184,26.4,35,27,2023-10-16,180,False,False,True,3
STU002216,BI03,2023-07-25,Free,0,39.7,98,2926,31.6,91,38,2023-12-18,40,False,True,False,1
STU002216,CS02,2023-04-08,Free,0,25.1,25,1074,40.0,30,22,2023-10-16,274,False,False,True,12
STU002216,MA03,2023-05-30,Free,0,19.9,59,1508,31.5,51,20,2023-09-25,287,False,True,False,4
STU002217,BI01,2023-09-18,Premium,5999,52.1,65,1328,96.6,57,30,2024-07-23,208,False,True,False,4
STU002217,CS01,2023-07-07,Premium,3999,59.4,41,1321,100.0,47,23,2023-11-12,246,False,True,False,3
STU002217,MA01,2023-01-27,Premium,3999,44.2,65,1829,61.3,57,57,2024-01-17,265,False,True,False,3
STU002218,PH02,2023-12-05,Free,0,30.3,53,1481,32.8,54,23,2024-05-21,8,False,True,False,6
STU002218,CS02,2023-01-02,Free,0,39.7,56,1623,28.5,47,46,2023-02-13,83,False,True,False,8
STU002219,PH01,2023-05-14,Basic,2999,19.2,21,693,61.6,23,18,2023-06-22,337,False,False,False,2
STU002220,PH02,2023-02-10,Premium,5999,54.1,78,2964,88.5,97,67,2024-01-25,290,False,False,False,3
STU002221,BI02,2023-05-09,Free,0,41.6,76,2663,39.3,83,64,2024-01-16,133,False,True,False,2
STU002221,MA02,2023-02-11,Free,0,22.1,36,1039,22.5,41,15,2023-07-22,229,False,True,False,4
STU002222,BI02,2023-06-09,Premium,9999,100.0,184,5136,86.4,200,102,2023-08-19,215,True,False,False,0
STU002223,BI01,2023-09-13,Premium,9999,47.8,44,1218,54.2,52,34,2024-03-29,104,False,True,False,2
STU002223,CS01,2023-02-09,Premium,5999,65.6,44,1337,67.8,52,29,2023-12-22,112,False,False,False,12
STU002224,CH03,2023-11-02,Free,0,44.5,111,3772,30.0,93,45,2024-04-16,164,False,True,False,1
STU002225,PH02,2023-03-29,Free,0,27.4,41,1073,32.8,49,28,2023-04-06,330,False,False,True,1
STU002226,PH02,2023-08-12,Free,0,28.8,59,1348,43.1,51,43,2024-02-25,182,False,False,True,2
STU002227,CS01,2023-08-20,Free,0,20.3,18,454,42.0,16,7,2023-12-12,261,False,True,False,4
STU002227,MA01,2023-01-25,Free,0,15.2,17,543,41.8,19,10,2023-09-01,229,False,True,False,6
STU002228,PH02,2023-04-18,Free,0,12.1,20,636,27.3,21,11,2024-02-13,219,False,False,False,8
STU002229,BI03,2023-08-28,Basic,2999,38.4,84,2899,51.3,88,59,2023-10-25,358,False,False,False,4
STU002229,PH03,2023-12-15,Basic,1499,48.9,118,3132,35.7,117,73,2024-03-06,159,False,True,False,3
STU002230,BI01,2023-03-16,Free,0,49.4,63,1593,46.1,54,34,2024-02-07,260,False,False,False,3
STU002231,CS02,2023-06-16,Basic,2999,97.7,111,4088,74.9,117,40,2024-01-18,321,True,True,False,0
STU002231,CH02,2023-09-02,Basic,1499,29.5,42,1544,74.7,47,31,2024-03-02,37,False,True,False,6
STU002231,PH02,2023-09-06,Basic,2999,28.9,43,1291,54.5,52,36,2024-08-25,164,False,True,False,1
