state_code,district_code,report_date,financial_year,month_num,job_cards_issued,active_job_cards,households_demanded,households_employed,households_100days,person_days_total,person_days_sc,person_days_st,person_days_women,person_days_pwd,avg_days_per_hh
TN,TN_D01,2020-02-01,FY2020,2,54990,45191,20599,16843,5147,677048,144527,25667,348808,7541,40.2
TN,TN_D02,2020-02-01,FY2020,2,54819,44928,26181,20750,7219,647129,142941,27242,335100,16793,31.2
TN,TN_D03,2020-02-01,FY2020,2,66754,55346,30681,24535,6898,993450,174444,25641,560443,15584,40.5
TN,TN_D04,2020-02-01,FY2020,2,64766,53770,31127,25791,5416,666054,142973,36476,366491,15234,25.8
TN,TN_D05,2020-02-01,FY2020,2,50172,37797,24288,20285,4287,542275,94227,16773,302743,15386,26.7
TN,TN_D01,2020-03-01,FY2020,3,73404,65182,52587,44088,8547,2040399,373031,53116,1069159,41419,46.3
TN,TN_D02,2020-03-01,FY2020,3,52951,40937,26328,22876,6041,1096173,199231,21943,596904,21119,47.9
TN,TN_D03,2020-03-01,FY2020,3,64987,56486,42391,37088,8517,1268791,257634,21118,669072,17963,34.2
TN,TN_D04,2020-03-01,FY2020,3,55610,42635,20953,17805,4843,791441,165904,13341,417457,9964,44.5
TN,TN_D05,2020-03-01,FY2020,3,71490,61626,34051,27991,9609,1179004,257104,30507,616151,30274,42.1
TN,TN_D01,2020-04-01,FY2021,4,56016,47733,36362,30602,9093,1219193,233068,75953,644382,25513,39.8
TN,TN_D02,2020-04-01,FY2021,4,56523,50870,36340,30150,9603,1570736,335924,59364,831604,34830,52.1
TN,TN_D03,2020-04-01,FY2021,4,61772,54517,31750,26342,6399,1476123,310989,50829,755130,31452,56.0
TN,TN_D04,2020-04-01,FY2021,4,38182,33415,28152,23437,5527,1270271,237931,31682,719420,33261,54.2
TN,TN_D05,2020-04-01,FY2021,4,60091,46827,27929,22183,4379,1139777,210177,61258,598513,20408,51.4
TN,TN_D01,2020-05-01,FY2021,5,65006,51141,36723,30057,5167,1402444,270281,72496,784044,29290,46.7
TN,TN_D02,2020-05-01,FY2021,5,36251,30553,17820,15079,4327,598739,131220,38717,334566,9641,39.7
TN,TN_D03,2020-05-01,FY2021,5,53016,47036,32674,28235,4288,990675,213572,55167,552141,28333,35.1
TN,TN_D04,2020-05-01,FY2021,5,38842,30483,28640,23129,6625,1101519,192756,29868,596166,29792,47.6
TN,TN_D05,2020-05-01,FY2021,5,56672,47790,36718,30045,5223,1344093,230795,30461,720365,24693,44.7
TN,TN_D01,2020-06-01,FY2021,6,36616,30697,23347,18651,6315,670224,148313,6714,377293,6966,35.9
TN,TN_D02,2020-06-01,FY2021,6,58192,46801,39160,32399,5319,1659726,289249,108425,851536,32508,51.2
TN,TN_D03,2020-06-01,FY2021,6,57140,46225,28951,24863,7629,1361990,262278,54990,724289,20622,54.8
TN,TN_D04,2020-06-01,FY2021,6,57987,46444,33045,27345,7999,1494886,313934,57246,832281,34112,54.7
TN,TN_D05,2020-06-01,FY2021,6,37110,28365,15710,13073,4120,533723,103035,34461,298999,12436,40.8
TN,TN_D01,2020-07-01,FY2021,7,43345,33269,16161,12951,2700,534313,92884,9710,278304,12096,41.3
TN,TN_D02,2020-07-01,FY2021,7,53897,44875,25586,21099,3572,730443,163518,50240,400910,20698,34.6
TN,TN_D03,2020-07-01,FY2021,7,54712,41306,34648,27742,7948,975349,188748,47554,522971,14640,35.2
TN,TN_D04,2020-07-01,FY2021,7,45390,36367,30015,25881,6255,881929,192843,17136,460920,15275,34.1
TN,TN_D05,2020-07-01,FY2021,7,61897,47646,24966,20858,4281,867735,171029,31323,448374,11125,41.6
TN,TN_D01,2020-08-01,FY2021,8,60105,53065,24962,20019,3216,707492,150640,22900,389672,17163,35.3
TN,TN_D02,2020-08-01,FY2021,8,63560,48288,22100,17636,5706,678527,138744,10191,357175,10825,38.5
TN,TN_D03,2020-08-01,FY2021,8,52233,41196,17380,14882,3122,486497,86431,28291,264621,13637,32.7
TN,TN_D04,2020-08-01,FY2021,8,50259,44791,29900,25197,8485,768319,147470,9779,419004,18776,30.5
TN,TN_D05,2020-08-01,FY2021,8,58667,45318,24165,19514,5511,540246,121150,12878,284971,14596,27.7
TN,TN_D01,2020-09-01,FY2021,9,49140,37031,16245,12986,4507,363586,67405,15933,187105,9452,28.0
TN,TN_D02,2020-09-01,FY2021,9,63257,55739,22408,18389,2887,530688,107249,19933,299551,7088,28.9
TN,TN_D03,2020-09-01,FY2021,9,35569,27067,10112,8038,2014,195095,35278,10731,101891,4633,24.3
TN,TN_D04,2020-09-01,FY2021,9,45838,37897,20620,16398,4100,518507,106438,13798,276810,12239,31.6
TN,TN_D05,2020-09-01,FY2021,9,62213,47042,15861,13015,2558,307193,56301,6681,159076,8810,23.6
TN,TN_D01,2020-10-01,FY2021,10,39637,30943,9583,8376,2522,210355,37082,12658,112432,3209,25.1
TN,TN_D02,2020-10-01,FY2021,10,52687,46013,19054,16583,5565,314836,61528,3424,177176,4121,19.0
TN,TN_D03,2020-10-01,FY2021,10,61326,49024,16355,13009,2801,340970,58487,11722,174537,5939,26.2
TN,TN_D04,2020-10-01,FY2021,10,40497,31904,13830,11484,2351,262844,46924,6719,142665,3877,22.9
TN,TN_D05,2020-10-01,FY2021,10,55812,45973,18977,16613,2876,333227,63037,6354,186146,8396,20.1
TN,TN_D01,2020-11-01,FY2021,11,49925,41470,10397,8742,2694,182297,33892,9124,96925,3809,20.9
TN,TN_D02,2020-11-01,FY2021,11,50020,40374,14914,12971,1959,318086,63836,16554,178553,6152,24.5
TN,TN_D03,2020-11-01,FY2021,11,60525,47006,12628,10732,3477,258670,53964,10742,137064,7656,24.1
TN,TN_D04,2020-11-01,FY2021,11,44944,38725,13002,10993,2514,273079,55790,18096,139394,5858,24.8
TN,TN_D05,2020-11-01,FY2021,11,56963,49088,19777,15671,2351,310553,53339,21264,162519,6041,19.8
TN,TN_D01,2020-12-01,FY2021,12,37126,30751,10330,8221,1784,170084,39016,3822,92302,5059,20.7
TN,TN_D02,2020-12-01,FY2021,12,59226,53244,24028,20065,5804,352479,69251,20634,190451,8478,17.6
TN,TN_D03,2020-12-01,FY2021,12,57827,45568,19737,16430,3155,426447,83186,23462,231510,7521,26.0
TN,TN_D04,2020-12-01,FY2021,12,59766,50064,16922,13565,4464,226994,50345,7172,124474,6456,16.7
TN,TN_D05,2020-12-01,FY2021,12,39864,33288,13692,11756,2999,273694,58967,16547,152094,4674,23.3
TN,TN_D01,2021-01-01,FY2021,1,65416,53325,17377,14317,2513,309986,57933,4092,170898,3558,21.7
TN,TN_D02,2021-01-01,FY2021,1,41424,31645,10606,8649,2286,286452,63745,17919,149116,4382,33.1
TN,TN_D03,2021-01-01,FY2021,1,37587,32579,10971,9226,1841,215066,49345,11916,120483,4610,23.3
TN,TN_D04,2021-01-01,FY2021,1,61615,52177,28545,23314,6272,685100,132619,43012,389676,13616,29.4
TN,TN_D05,2021-01-01,FY2021,1,47089,38650,20277,17211,2735,471125,80580,26718,249554,9158,27.4
TN,TN_D01,2021-02-01,FY2021,2,59427,44984,20133,16650,3263,511892,117679,30470,288212,14712,30.7
TN,TN_D02,2021-02-01,FY2021,2,45586,36220,17031,14732,4212,427447,82334,17270,231543,11872,29.0
TN,TN_D03,2021-02-01,FY2021,2,46785,41464,22075,18933,6362,765438,132740,17101,412275,14260,40.4
TN,TN_D04,2021-02-01,FY2021,2,54656,48737,21138,17581,3313,706753,161051,27366,364854,18167,40.2
TN,TN_D05,2021-02-01,FY2021,2,56357,45265,30156,26473,6924,916425,172151,41303,491550,14702,34.6
TN,TN_D01,2021-03-01,FY2021,3,37309,29395,16203,13605,3677,577054,111539,20354,323181,11266,42.4
TN,TN_D02,2021-03-01,FY2021,3,65145,53154,37943,30219,8481,1431446,324290,99971,754272,30786,47.4
TN,TN_D03,2021-03-01,FY2021,3,48906,40815,21904,18998,6305,744210,139037,13730,410078,12089,39.2
TN,TN_D04,2021-03-01,FY2021,3,62780,53403,38046,32005,5093,1568604,325761,109243,850562,37963,49.0
TN,TN_D05,2021-03-01,FY2021,3,36977,31236,23591,20300,6171,702708,160585,48986,361568,20188,34.6
TN,TN_D01,2021-04-01,FY2022,4,56979,48625,32828,28795,4903,1297305,253860,38350,711872,16373,45.1
TN,TN_D02,2021-04-01,FY2022,4,73697,66112,57090,49535,10993,2035718,409225,25942,1153685,26211,41.1
TN,TN_D03,2021-04-01,FY2022,4,80989,61757,53780,43312,6827,2171171,405609,114789,1179608,26436,50.1
TN,TN_D04,2021-04-01,FY2022,4,82128,67168,56100,46904,12704,1903853,346542,81016,1021251,33892,40.6
TN,TN_D05,2021-04-01,FY2022,4,71971,61432,34224,28125,6534,1009069,185824,13217,574941,24955,35.9
TN,TN_D01,2021-05-01,FY2022,5,49075,36955,31858,26462,8133,1507771,310537,32004,839725,43900,57.0
TN,TN_D02,2021-05-01,FY2022,5,68358,58261,40884,33752,10022,1926596,400229,110569,1002404,27433,57.1
TN,TN_D03,2021-05-01,FY2022,5,66472,51614,42669,34888,10756,1892081,374305,39447,1038386,56489,54.2
TN,TN_D04,2021-05-01,FY2022,5,70016,52887,30000,24605,4654,1337296,295125,34123,708149,19691,54.4
TN,TN_D05,2021-05-01,FY2022,5,81199,67021,56001,46400,12815,2050107,390300,98546,1118259,32536,44.2
TN,TN_D01,2021-06-01,FY2022,6,51497,41469,29288,24816,8261,855866,158009,18506,462285,15913,34.5
TN,TN_D02,2021-06-01,FY2022,6,74181,58333,45423,39507,13121,2196820,475382,141385,1151291,30649,55.6
TN,TN_D03,2021-06-01,FY2022,6,45907,39297,36044,29139,8082,1478686,333675,72177,840215,24980,50.7
TN,TN_D04,2021-06-01,FY2022,6,59346,49343,34217,27104,8032,1378679,296165,42327,746330,23712,50.9
TN,TN_D05,2021-06-01,FY2022,6,46280,38614,22726,18159,5467,615187,139979,25170,350029,6865,33.9
TN,TN_D01,2021-07-01,FY2022,7,68487,54953,43064,35475,7169,1684852,324298,18550,898729,38903,47.5
TN,TN_D02,2021-07-01,FY2022,7,55606,45307,22672,19129,5762,735157,143512,11245,383837,9625,38.4
TN,TN_D03,2021-07-01,FY2022,7,64502,53497,43954,35094,9474,1429749,287342,89201,746804,15463,40.7
TN,TN_D04,2021-07-01,FY2022,7,71960,57695,28058,22842,4839,972692,175430,33833,524230,18660,42.6
TN,TN_D05,2021-07-01,FY2022,7,83764,63394,52131,43957,13589,1704652,336208,106983,961007,25184,38.8
TN,TN_D01,2021-08-01,FY2022,8,53449,44065,29527,24222,6791,897148,194430,39326,479209,26322,37.0
TN,TN_D02,2021-08-01,FY2022,8,69575,59784,30100,25613,5162,747045,159033,30840,411619,11496,29.2
TN,TN_D03,2021-08-01,FY2022,8,69082,56411,32666,26707,7827,1033582,191827,28978,568128,24714,38.7
TN,TN_D04,2021-08-01,FY2022,8,73205,62400,32313,26714,5368,739074,156354,11523,418513,19610,27.7
TN,TN_D05,2021-08-01,FY2022,8,79208,70178,36673,31777,5771,806116,175002,11678,458931,18940,25.4
TN,TN_D01,2021-09-01,FY2022,9,75136,59122,28480,22664,7197,505563,107099,11864,259913,9924,22.3
TN,TN_D02,2021-09-01,FY2022,9,52277,44927,16938,13925,3669,332467,64059,19594,173133,3871,23.9
TN,TN_D03,2021-09-01,FY2022,9,58502,47600,21431,17675,5443,362951,71104,11953,199207,10643,20.5
TN,TN_D04,2021-09-01,FY2022,9,65625,58933,23133,18384,3366,466470,88153,7381,250009,7819,25.4
TN,TN_D05,2021-09-01,FY2022,9,50451,40079,21351,17477,5117,495015,96840,12049,263417,10812,28.3
TN,TN_D01,2021-10-01,FY2022,10,59378,46447,13203,11478,2732,267281,53302,16666,145084,5242,23.3
TN,TN_D02,2021-10-01,FY2022,10,81834,70209,19890,16063,4938,411645,83445,17810,225546,7731,25.6
TN,TN_D03,2021-10-01,FY2022,10,72270,55378,24915,21377,5905,424427,76251,14668,233305,9623,19.9
TN,TN_D04,2021-10-01,FY2022,10,60626,51046,21490,17069,4098,422766,85723,20752,228716,12614,24.8
TN,TN_D05,2021-10-01,FY2022,10,47790,39362,10996,8863,2008,160136,36482,10698,84898,3650,18.1
TN,TN_D01,2021-11-01,FY2022,11,66539,58044,20486,16225,4910,366974,73608,23550,207159,7514,22.6
TN,TN_D02,2021-11-01,FY2022,11,69444,62463,18350,15057,2808,363443,78020,5938,206764,8947,24.1
TN,TN_D03,2021-11-01,FY2022,11,78935,59771,19777,16879,4364,367958,80609,11943,206395,4878,21.8
TN,TN_D04,2021-11-01,FY2022,11,56253,42555,13004,10733,3338,232497,45616,11421,119309,3163,21.7
TN,TN_D05,2021-11-01,FY2022,11,70186,59391,22529,18641,5489,409665,93323,9384,222489,9027,22.0
TN,TN_D01,2021-12-01,FY2022,12,84731,66105,24064,19791,5050,374424,64721,16607,198501,5106,18.9
TN,TN_D02,2021-12-01,FY2022,12,58329,44177,19782,16679,5219,350943,78681,13686,191066,6961,21.0
TN,TN_D03,2021-12-01,FY2022,12,74347,62079,19535,15721,4263,342325,60166,11549,185159,9084,21.8
TN,TN_D04,2021-12-01,FY2022,12,48631,39015,16493,14003,2912,360329,71920,14377,204881,10428,25.7
TN,TN_D05,2021-12-01,FY2022,12,59683,46020,14969,11895,1833,246635,55853,15360,133352,5254,20.7
TN,TN_D01,2022-01-01,FY2022,1,45885,35896,11700,10043,1798,319558,66659,7594,165998,7206,31.8
TN,TN_D02,2022-01-01,FY2022,1,80904,69395,28011,23632,5013,793761,170603,37197,424976,17750,33.6
TN,TN_D03,2022-01-01,FY2022,1,59021,44521,18468,16138,4442,341186,76118,8916,178995,5439,21.1
TN,TN_D04,2022-01-01,FY2022,1,68240,56755,24855,21254,4533,651139,117543,37087,358014,15408,30.6
TN,TN_D05,2022-01-01,FY2022,1,64497,54825,18593,16118,2596,354964,72628,19297,182655,10086,22.0
TN,TN_D01,2022-02-01,FY2022,2,83751,70425,38337,32864,7087,1097180,246831,73883,620591,16730,33.4
TN,TN_D02,2022-02-01,FY2022,2,54750,43507,23162,18984,4268,674896,145609,36534,377176,7183,35.6
TN,TN_D03,2022-02-01,FY2022,2,47521,41267,23106,19475,3126,571403,119023,35170,322853,11432,29.3
TN,TN_D04,2022-02-01,FY2022,2,66998,58620,32902,27554,9120,1058868,237762,24454,573337,28430,38.4
TN,TN_D05,2022-02-01,FY2022,2,50002,43461,19770,17063,4647,482627,95753,24572,264494,8950,28.3
TN,TN_D01,2022-03-01,FY2022,3,80846,66931,44315,35340,11818,1187889,239598,69151,621179,24408,33.6
TN,TN_D02,2022-03-01,FY2022,3,55071,47578,32503,28190,9272,1218771,260236,52350,649685,27985,43.2
TN,TN_D03,2022-03-01,FY2022,3,81195,65971,39133,32330,7664,1018415,203587,40389,555348,17574,31.5
TN,TN_D04,2022-03-01,FY2022,3,69645,61408,50598,42672,6764,2123888,451011,64051,1101935,27330,49.8
TN,TN_D05,2022-03-01,FY2022,3,52217,39519,31803,26701,7743,1252101,272322,78827,711237,23516,46.9
TN,TN_D01,2022-04-01,FY2023,4,88866,76290,43264,36860,10591,2004980,385709,90413,1024005,33365,54.4
TN,TN_D02,2022-04-01,FY2023,4,51586,42727,37119,30072,7683,1152653,204297,46866,593326,25066,38.3
TN,TN_D03,2022-04-01,FY2023,4,50289,38521,29303,24733,3853,1157115,254924,61719,599236,25282,46.8
TN,TN_D04,2022-04-01,FY2023,4,77192,58325,51562,44949,14387,2361405,506988,113361,1300467,61698,52.5
TN,TN_D05,2022-04-01,FY2023,4,76783,61361,42365,36897,5660,1832140,416420,95955,1043650,43514,49.7
TN,TN_D01,2022-05-01,FY2023,5,50416,44066,29944,24891,5287,1030278,201815,33715,564592,27058,41.4
TN,TN_D02,2022-05-01,FY2023,5,61444,48052,40368,34352,11343,1215356,268815,50145,665137,14374,35.4
TN,TN_D03,2022-05-01,FY2023,5,67133,52638,35097,29353,9172,1546961,317838,65537,828611,45564,52.7
TN,TN_D04,2022-05-01,FY2023,5,72488,57127,37511,31726,8076,1116222,245349,58319,613598,12697,35.2
TN,TN_D05,2022-05-01,FY2023,5,64171,57131,52691,43055,7810,1967109,376405,100191,1117290,33952,45.7
TN,TN_D01,2022-06-01,FY2023,6,51585,45634,25276,22137,6262,1222284,222430,15207,659168,23238,55.2
TN,TN_D02,2022-06-01,FY2023,6,62888,56199,48939,41608,7596,2099879,448577,74554,1187454,28011,50.5
TN,TN_D03,2022-06-01,FY2023,6,60195,45717,39310,33284,7089,1245147,214674,24908,668889,18606,37.4
TN,TN_D04,2022-06-01,FY2023,6,59844,52742,39379,33715,5298,1416652,281559,30011,732708,38824,42.0
TN,TN_D05,2022-06-01,FY2023,6,88408,67351,45767,40106,6682,1940831,443156,133322,1044697,25725,48.4
TN,TN_D01,2022-07-01,FY2023,7,57456,50758,41022,34683,10517,1564015,327988,93272,861966,32343,45.1
TN,TN_D02,2022-07-01,FY2023,7,58920,50764,33018,27006,8382,1194015,270134,23792,655456,17772,44.2
TN,TN_D03,2022-07-01,FY2023,7,86903,66474,47609,41020,9064,2029030,448504,56157,1035723,32328,49.5
TN,TN_D04,2022-07-01,FY2023,7,60782,53700,44472,35497,8670,1461978,256686,47733,773422,30293,41.2
TN,TN_D05,2022-07-01,FY2023,7,76728,65642,34739,29998,8570,1444017,284413,91887,811460,27101,48.1
TN,TN_D01,2022-08-01,FY2023,8,64972,57819,35532,31043,9604,1097620,194225,30172,623591,17988,35.4
TN,TN_D02,2022-08-01,FY2023,8,52888,45279,28082,22946,4807,756556,129603,43395,400237,20483,33.0
TN,TN_D03,2022-08-01,FY2023,8,82665,70199,34921,29244,6988,899574,198705,35092,503728,10888,30.8
TN,TN_D04,2022-08-01,FY2023,8,54893,49216,28364,23736,6043,680263,144979,10263,370334,14568,28.7
TN,TN_D05,2022-08-01,FY2023,8,87348,72405,31939,26905,4527,765837,131621,31244,394461,14847,28.5
TN,TN_D01,2022-09-01,FY2023,9,88136,75617,25602,20781,5917,668482,114962,39271,363459,13985,32.2
TN,TN_D02,2022-09-01,FY2023,9,89179,76885,40289,33163,8651,940818,178092,41598,493176,12105,28.4
TN,TN_D03,2022-09-01,FY2023,9,64671,55674,30057,25015,6968,535353,120062,23617,298095,13859,21.4
TN,TN_D04,2022-09-01,FY2023,9,59739,49546,27275,21816,6252,721821,135727,44526,408564,18003,33.1
TN,TN_D05,2022-09-01,FY2023,9,58684,46953,15428,13347,4270,381789,72979,5577,211962,9365,28.6
TN,TN_D01,2022-10-01,FY2023,10,87282,75025,31804,27276,7531,575081,128891,28212,307036,6710,21.1
TN,TN_D02,2022-10-01,FY2023,10,61176,50871,16048,13022,3326,237347,51747,9271,129219,3073,18.2
TN,TN_D03,2022-10-01,FY2023,10,62598,50799,21330,18338,3568,425187,78492,29463,241135,9041,23.2
TN,TN_D04,2022-10-01,FY2023,10,78311,68147,27450,23430,8006,538116,112023,32801,296067,13269,23.0
TN,TN_D05,2022-10-01,FY2023,10,58803,47376,13754,11505,2774,315458,65196,18039,167205,8400,27.4
TN,TN_D01,2022-11-01,FY2023,11,74793,63914,18726,15735,4355,330572,74349,21122,187850,7718,21.0
TN,TN_D02,2022-11-01,FY2023,11,89771,78538,22677,18813,3718,283000,51303,2898,156552,5238,15.0
TN,TN_D03,2022-11-01,FY2023,11,62094,53665,20921,18365,5112,361929,68156,8447,189207,6581,19.7
TN,TN_D04,2022-11-01,FY2023,11,90606,67966,18724,15139,4442,281514,55580,5325,150412,3396,18.6
TN,TN_D05,2022-11-01,FY2023,11,71349,54559,20857,17558,5175,338322,65258,5376,183178,6864,19.3
TN,TN_D01,2022-12-01,FY2023,12,68623,59089,25093,21531,3849,500627,87519,25871,266789,6332,23.3
TN,TN_D02,2022-12-01,FY2023,12,85160,71713,23736,18863,4856,501713,103243,34266,259981,10719,26.6
TN,TN_D03,2022-12-01,FY2023,12,82476,68358,19091,16099,4384,393402,84846,22127,216295,5632,24.4
TN,TN_D04,2022-12-01,FY2023,12,65942,57133,25617,20466,5261,405476,74414,16360,221538,4134,19.8
TN,TN_D05,2022-12-01,FY2023,12,81724,71343,32157,25979,6986,547637,104100,24062,305002,5728,21.1
TN,TN_D01,2023-01-01,FY2023,1,89666,78142,39092,33576,7649,1014735,196053,64864,528304,16080,30.2
TN,TN_D02,2023-01-01,FY2023,1,72117,57540,24271,20274,6513,549737,105410,13668,293845,11167,27.1
TN,TN_D03,2023-01-01,FY2023,1,80293,61677,23017,18998,4219,481177,104709,14170,259890,10815,25.3
TN,TN_D04,2023-01-01,FY2023,1,58719,50369,22731,18896,5894,440494,98226,19233,240752,12114,23.3
TN,TN_D05,2023-01-01,FY2023,1,83293,69985,35046,29092,7548,606398,106357,36241,311434,8118,20.8
TN,TN_D01,2023-02-01,FY2023,2,82380,61799,29955,25263,6798,965339,193411,39158,534333,19280,38.2
TN,TN_D02,2023-02-01,FY2023,2,74516,65921,34307,28333,4270,1003788,172437,40401,560368,21077,35.4
TN,TN_D03,2023-02-01,FY2023,2,60292,52328,25165,21553,5863,601111,134834,13247,342257,6098,27.9
TN,TN_D04,2023-02-01,FY2023,2,60033,46824,18926,16209,4679,623559,115609,22859,342674,11720,38.5
TN,TN_D05,2023-02-01,FY2023,2,78245,66124,28723,24722,7271,893680,160241,23306,476859,13940,36.1
TN,TN_D01,2023-03-01,FY2023,3,58536,50973,36178,30453,5944,1483936,269291,85618,842876,36418,48.7
TN,TN_D02,2023-03-01,FY2023,3,90651,76841,42899,34745,7467,1047403,220899,27358,585405,17998,30.1
TN,TN_D03,2023-03-01,FY2023,3,69120,61852,35081,30010,9033,1035595,207180,32115,576116,23248,34.5
TN,TN_D04,2023-03-01,FY2023,3,68954,59776,33752,28969,9359,1388306,301290,47869,789819,24422,47.9
TN,TN_D05,2023-03-01,FY2023,3,75781,58666,48866,41729,12546,1307863,282243,73872,719725,20714,31.3
TN,TN_D01,2023-04-01,FY2024,4,71886,55105,40174,32679,7183,1221606,224535,17828,690444,25175,37.4
TN,TN_D02,2023-04-01,FY2024,4,67852,56334,44636,38972,7238,1575448,360064,50842,805611,20406,40.4
TN,TN_D03,2023-04-01,FY2024,4,51776,46520,30294,26454,9237,1253655,215618,18673,675588,22720,47.4
TN,TN_D04,2023-04-01,FY2024,4,76941,62770,57488,48235,13927,2613366,467302,62156,1349644,33432,54.2
TN,TN_D05,2023-04-01,FY2024,4,72879,58170,41271,36254,6574,1669093,293647,48586,904066,48291,46.0
TN,TN_D01,2023-05-01,FY2024,5,67613,51368,37140,29891,5858,1485898,258613,56290,812143,27395,49.7
TN,TN_D02,2023-05-01,FY2024,5,51463,46204,32998,28395,6108,1314841,254169,40171,672292,22615,46.3
TN,TN_D03,2023-05-01,FY2024,5,89237,76169,47306,39927,13113,2062661,369053,128029,1089276,39358,51.7
TN,TN_D04,2023-05-01,FY2024,5,73468,64473,61331,53591,8123,3051522,528716,79176,1650566,59805,56.9
TN,TN_D05,2023-05-01,FY2024,5,76878,63187,60181,48937,10022,2785179,486304,129715,1534366,56012,56.9
TN,TN_D01,2023-06-01,FY2024,6,80763,62665,55330,44503,10242,1574641,319199,79022,891992,39030,35.4
TN,TN_D02,2023-06-01,FY2024,6,74117,65956,48267,40611,10933,1748070,385115,36902,949709,42730,43.0
TN,TN_D03,2023-06-01,FY2024,6,89866,79314,59014,50079,11460,2222323,498635,146322,1252778,28373,44.4
TN,TN_D04,2023-06-01,FY2024,6,87527,78096,53455,44776,13693,2083232,478328,77793,1151686,53855,46.5
TN,TN_D05,2023-06-01,FY2024,6,72077,63323,48072,39814,6830,1698667,363576,110884,891971,29055,42.7
TN,TN_D01,2023-07-01,FY2024,7,57315,48924,40394,34270,9369,1415049,248068,76087,772790,32870,41.3
TN,TN_D02,2023-07-01,FY2024,7,89642,77772,59194,51711,17994,2164527,382110,81273,1206195,22845,41.9
TN,TN_D03,2023-07-01,FY2024,7,53102,40361,29995,25078,5611,806372,172510,23595,424086,18583,32.2
TN,TN_D04,2023-07-01,FY2024,7,74894,60241,42827,34941,10795,1211687,217534,69001,669424,16542,34.7
TN,TN_D05,2023-07-01,FY2024,7,55678,48760,37036,30399,8561,988966,198211,11001,527609,11370,32.5
TN,TN_D01,2023-08-01,FY2024,8,71255,57948,30904,24599,5468,931323,178939,49276,495620,17196,37.9
TN,TN_D02,2023-08-01,FY2024,8,75106,67039,29004,23055,6261,948359,217537,37033,510297,21716,41.1
TN,TN_D03,2023-08-01,FY2024,8,74748,63170,41831,35877,8946,1178620,245596,44012,633469,12170,32.9
TN,TN_D04,2023-08-01,FY2024,8,58188,47904,30984,25299,6439,780837,137652,52704,438268,9034,30.9
TN,TN_D05,2023-08-01,FY2024,8,81872,65672,45868,37548,7425,1301193,286402,28042,718992,14609,34.7
TN,TN_D01,2023-09-01,FY2024,9,90515,68987,37212,31079,7447,1032971,236987,50626,534693,20786,33.2
TN,TN_D02,2023-09-01,FY2024,9,73599,60878,27801,22064,6448,655048,115896,28962,356412,15491,29.7
TN,TN_D03,2023-09-01,FY2024,9,54339,45860,17765,14862,4527,439867,77915,20001,249909,5777,29.6
TN,TN_D04,2023-09-01,FY2024,9,87650,74974,37918,30971,6428,1001040,191789,13795,546603,12509,32.3
TN,TN_D05,2023-09-01,FY2024,9,85206,72106,38211,32902,5673,828556,179360,29033,470903,20477,25.2
TN,TN_D01,2023-10-01,FY2024,10,51306,45251,12724,10234,3038,265576,53694,7261,141041,4477,26.0
